SKU,X,Y,Z,Len,Wid,Hgt,Rot
793592,0,0,0,400,460,170,True
600595,400,0,0,310,460,120,True
739512,710,0,0,310,460,120,True
716817,0,460,0,400,200,140,False
739510,400,460,0,310,470,120,True
764806,710,460,0,310,460,120,True
704051,0,660,0,380,280,80,False
722105,0,0,170,270,450,220,True
758869,270,0,170,130,250,160,True
722105,400,0,170,270,450,220,True
722146,670,0,170,270,450,220,True
715092,940,0,170,250,450,180,True
750108,0,460,170,310,510,260,True
747093,400,460,170,310,510,210,True
704757,710,460,170,270,510,200,True
767901,980,460,170,220,440,90,True
787240,980,460,260,210,290,80,True
704757,400,460,380,270,510,200,True
704510,710,460,380,490,300,270,False
704587,710,760,380,310,210,200,False
722146,0,0,390,270,450,220,True
764501,400,0,390,270,450,220,True
794985,670,0,390,270,450,220,True
705423,940,0,390,260,350,120,True
725695,0,460,430,240,510,210,True
795875,940,0,510,230,320,90,True
794985,400,460,580,270,450,220,True
722709,0,0,610,270,360,160,True
797502,400,0,610,270,350,120,True
765844,670,0,610,270,350,110,True
717852,940,0,610,260,360,100,True
747075,0,460,640,200,500,210,True
714146,710,460,650,230,300,140,True
753689,710,760,650,470,190,190,False
769927,940,0,710,260,180,190,False
760804,670,0,720,230,350,150,True
704539,400,0,730,250,340,150,True
750776,0,0,770,270,360,100,True
738855,400,460,800,270,360,80,True
745861,710,760,840,410,140,200,False
707477,0,460,850,200,380,210,True
787732,0,0,870,260,360,90,True
704016,670,0,870,230,310,240,True
749043,400,0,880,250,330,140,True
765942,400,460,880,250,330,110,True
765975,0,0,960,250,330,110,True
733148,400,460,990,230,310,120,True
735863,400,0,1020,230,310,120,True
739528,0,460,1060,200,380,210,True
767735,0,0,1070,230,310,120,True

Execution,0.002s
Fill,55.19%
