SKU,X,Y,Z,Len,Wid,Hgt,Rot
704480,0,0,0,250,570,280,True
771636,250,0,0,230,540,80,True
771636,480,0,0,230,540,80,True
771636,710,0,0,230,540,80,True
787240,940,0,0,210,290,80,True
789777,0,570,0,250,310,240,True
762368,250,570,0,310,420,160,True
762747,560,570,0,280,420,160,True
703171,840,570,0,310,420,130,True
707565,250,0,80,230,370,200,True
767885,480,0,80,310,510,200,True
704757,790,0,80,270,510,200,True
703674,1060,0,80,140,310,180,True
718975,250,570,160,310,420,120,True
735107,560,570,160,310,420,120,True
761137,870,570,160,310,420,120,True
720050,0,0,280,250,330,190,True
769955,250,0,280,310,520,210,True
766485,560,0,280,310,510,210,True
739507,870,0,280,330,440,190,True
761650,0,570,280,250,330,100,True
710693,250,570,280,310,420,130,True
762157,560,570,280,310,420,130,True
762821,870,570,280,310,420,120,True
761651,0,570,380,250,330,90,True
739002,250,570,410,280,420,210,True
757265,560,570,410,280,420,110,True
765852,840,570,410,360,270,110,False
705151,0,0,470,240,320,120,True
731432,0,570,470,240,320,120,True
740702,250,0,490,310,390,160,True
701728,560,0,490,210,510,200,True
705053,770,0,490,220,500,190,True
783128,990,0,490,190,450,170,True
780770,560,570,520,280,370,170,True
737255,840,570,520,360,270,150,False
758525,840,840,520,290,140,130,False
749507,0,0,590,240,310,230,True
762970,0,570,590,240,310,230,True
733736,250,570,620,280,410,110,True
796664,250,0,650,310,260,210,False
767140,840,570,670,340,270,280,False
704587,560,0,690,210,310,200,True
747688,770,0,690,260,500,210,True
707565,560,570,690,230,370,200,True
729919,250,570,730,270,360,120,True
704002,0,0,820,230,310,230,True
761050,0,570,820,230,310,230,True
769015,250,570,850,270,350,250,True
704587,250,0,860,310,210,200,False
704587,560,0,890,210,310,200,True
768175,560,570,890,230,310,160,True
705218,770,0,900,260,350,150,True
704028,1030,0,900,170,300,290,True
704963,840,570,950,290,270,210,False
716206,0,0,1050,210,310,200,True
762730,770,0,1050,260,350,150,True
762781,0,570,1050,230,300,150,True
705165,560,570,1050,230,310,140,True
704739,250,0,1060,290,200,300,False
704028,560,0,1090,170,300,290,True
765860,250,570,1100,270,350,240,True
704027,840,570,1160,290,180,290,False
603416,560,570,1190,230,310,120,True
762731,770,0,1200,260,350,150,True
700352,560,570,1310,230,310,120,True
769014,250,570,1340,270,350,240,True
799483,770,0,1350,260,350,120,True
724311,560,570,1430,230,310,120,True
765944,770,0,1470,260,340,110,True
731325,560,570,1550,230,310,120,True
772900,770,0,1580,260,340,110,True
746430,250,570,1580,270,350,140,True
733302,560,570,1670,230,310,120,True
720296,770,0,1690,260,330,110,True
767505,250,570,1720,270,350,120,True
734996,560,570,1790,230,310,120,True
728849,770,0,1800,260,330,110,True
765844,250,570,1840,270,350,110,True
737519,770,0,1910,260,330,110,True
734996,560,570,1910,230,310,120,True
783020,250,570,1950,230,340,90,True
731432,770,0,2020,240,320,120,True
761126,560,570,2030,230,310,120,True
707748,250,570,2040,230,320,150,True
759528,770,0,2140,230,320,120,True
764825,560,570,2150,230,310,120,True
770675,250,570,2190,230,310,120,True
774964,770,0,2260,230,310,120,True

Execution,0.002s
Fill,45.90%
