SKU,X,Y,Z,Len,Wid,Hgt,Rot
770406,0,0,0,490,490,190,False
765577,490,0,0,240,490,90,True
786419,730,0,0,440,220,90,False
786735,730,220,0,360,270,90,False
764136,0,490,0,480,250,180,False
600591,490,490,0,310,470,120,True
736672,800,490,0,310,470,120,True
765091,0,740,0,460,260,180,False
759915,490,0,90,230,340,90,True
761788,730,0,90,430,280,70,False
749376,490,490,120,280,380,70,True
766161,800,490,120,360,270,70,False
704512,0,0,190,490,300,270,False
600595,490,0,190,310,460,120,True
736825,800,0,190,310,460,120,True
783128,0,300,190,450,190,170,False
750103,0,490,190,310,510,260,True
775859,310,490,190,180,310,180,True
704757,490,490,190,270,510,200,True
704757,760,490,190,270,510,200,True
723266,1030,490,190,170,310,170,True
704948,490,0,310,310,250,340,False
704898,800,0,310,400,330,210,False
705913,490,250,310,310,190,200,False
748877,800,330,310,250,130,160,False
704763,490,490,390,270,430,330,True
704757,760,490,390,270,510,200,True
780148,1030,490,390,170,310,170,True
747084,0,490,450,310,500,200,True
743369,310,490,450,180,310,380,True
705900,0,0,460,180,300,290,True
712817,180,0,460,310,230,240,False
789728,0,300,460,440,190,170,False
775838,490,250,510,260,190,130,False
775646,800,0,520,280,330,300,True
748873,1080,0,520,120,260,150,True
758869,800,330,520,250,130,160,False
704768,760,490,590,270,450,220,True
704028,1030,490,590,170,300,290,True
772297,1030,790,590,140,210,200,True
708186,0,300,630,400,190,180,False
743369,490,0,650,310,180,380,False
743369,490,250,650,310,180,380,False
704040,0,490,650,300,500,320,True
777229,800,330,680,250,130,150,False
704963,490,490,720,270,290,210,True
794621,490,780,720,250,140,210,False
779264,0,0,750,180,250,130,True
743369,180,0,750,310,180,380,False
772413,0,300,810,320,190,220,False
704768,760,490,810,270,450,220,True
742076,800,0,820,260,330,230,True
795060,310,490,830,180,310,180,True
714798,1030,490,880,150,280,200,True
601472,490,490,930,260,290,230,True
764227,0,490,970,240,500,270,True
707904,310,490,1010,170,310,150,True
708183,490,0,1030,310,140,180,False
708198,490,250,1030,310,140,180,False
741172,0,300,1030,250,190,210,False
704768,760,490,1030,270,450,220,True
769792,800,0,1050,260,320,220,True
754462,1030,490,1080,150,280,200,True
708260,180,0,1130,310,140,180,False
708263,310,490,1160,140,310,180,True
719620,490,490,1160,220,290,210,True
737449,490,0,1210,310,140,180,False
723035,0,300,1240,250,190,170,False
769520,0,490,1240,240,320,240,True
764501,760,490,1250,270,450,220,True
799529,800,0,1270,230,320,230,True
738525,1030,490,1280,150,260,180,True
740721,490,490,1370,210,290,110,True
707700,0,300,1410,210,190,120,False
764501,760,490,1470,270,450,220,True
761211,0,490,1480,240,310,230,True
735614,490,490,1480,210,280,110,True
704024,800,0,1500,230,310,230,True
738783,490,490,1590,210,280,110,True
764501,760,490,1690,270,450,220,True
787675,490,490,1700,210,280,80,True
761661,0,490,1710,240,310,230,True
737714,800,0,1730,230,310,230,True
711759,490,490,1780,180,270,120,True
742102,490,490,1900,180,270,120,True
764501,760,490,1910,270,450,220,True
761661,0,490,1940,240,310,230,True
740754,800,0,1960,230,310,170,True
767725,490,490,2020,180,260,120,True
768175,800,0,2130,230,310,160,True
704969,760,490,2130,270,290,200,True
761661,0,490,2170,240,310,230,True
705040,800,0,2290,230,310,140,True
713413,760,490,2330,220,290,80,True
761661,0,490,2400,240,310,230,True
787240,760,490,2410,210,290,80,True
705165,800,0,2430,230,310,140,True
788268,760,490,2490,190,260,130,True
705002,800,0,2570,230,300,140,True
761661,0,490,2630,240,310,230,True
733722,800,0,2710,230,300,140,True
761661,0,490,2860,240,310,230,True
761661,0,490,3090,240,310,230,True
761661,0,490,3320,240,310,230,True
761661,0,490,3550,240,310,230,True
761661,0,490,3780,240,310,230,True
765705,0,490,4010,240,310,230,True
700363,0,490,4240,240,310,120,True
703334,0,490,4360,240,310,120,True
740713,0,490,4480,240,310,120,True
774635,0,490,4600,240,310,120,True
722878,0,490,4720,230,310,120,True
731325,0,490,4840,230,310,120,True
733153,0,490,4960,230,310,120,True
761695,0,490,5080,230,310,120,True
767746,0,490,5200,230,310,120,True
774645,0,490,5320,230,310,120,True
774963,0,490,5440,230,310,120,True
783070,0,490,5560,230,310,120,True

Execution,0.004s
Fill,26.03%
