SKU,X,Y,Z,Len,Wid,Hgt,Rot
704479,0,0,0,250,570,280,True
792545,250,0,0,230,540,90,True
761788,480,0,0,280,430,70,True
766166,760,0,0,280,350,70,True
790044,0,570,0,250,330,210,True
708116,250,570,0,280,430,230,True
742004,530,570,0,310,420,190,True
701146,840,570,0,310,420,130,True
762768,250,0,90,230,340,180,True
600591,480,0,90,310,470,120,True
601032,790,0,90,310,470,120,True
716728,250,340,90,210,200,180,False
789737,0,0,280,250,410,290,True
704962,250,0,280,340,520,210,True
747093,590,0,280,310,510,210,True
760194,900,0,280,250,510,210,True
752922,0,410,280,240,130,220,False
704948,0,570,280,250,310,340,True
740975,250,570,280,310,420,130,True
706636,560,570,280,310,420,120,True
725337,870,570,280,310,420,120,True
704415,250,570,410,270,420,330,True
731404,560,570,410,310,420,110,True
705471,870,570,410,280,420,90,True
704525,250,0,490,340,250,150,False
766485,590,0,490,310,510,210,True
745694,900,0,490,250,510,200,True
728923,250,250,490,340,270,110,False
743369,560,570,520,310,180,380,False
749022,870,570,520,330,250,140,False
743369,560,750,520,310,180,380,False
771039,0,0,570,250,320,180,True
720138,0,410,570,210,150,150,False
743369,0,570,620,180,310,380,True
757908,250,0,640,330,250,140,False
783798,250,250,640,340,180,170,False
777731,870,570,660,330,250,140,False
708263,870,820,660,310,140,180,False
747080,590,0,700,310,510,200,True
704515,900,0,700,300,500,310,True
769015,250,570,740,270,350,250,True
700404,0,0,750,230,320,230,True
796653,250,0,780,330,250,140,False
749046,870,570,800,330,250,130,False
743369,250,250,810,310,180,380,False
706623,870,820,840,310,130,180,False
799901,590,0,900,310,510,200,True
705911,560,570,900,300,180,290,False
749507,560,750,900,310,240,230,False
749046,250,0,920,330,250,130,False
768662,870,570,930,310,250,130,False
799529,0,0,980,230,320,230,True
707785,250,570,990,200,350,200,True
704027,0,570,1000,180,290,290,True
747688,900,0,1010,260,500,210,True
790439,250,0,1050,330,210,130,False
758582,870,570,1060,310,210,190,False
705889,590,0,1100,240,510,200,True
733179,560,750,1130,310,220,170,False
754595,250,0,1180,320,210,200,False
704027,250,250,1190,290,180,290,False
747676,250,570,1190,200,300,290,True
767725,560,570,1190,260,180,120,False
740751,0,0,1210,220,320,170,True
789443,900,0,1220,260,310,220,True
780089,870,570,1250,310,180,170,False
701728,590,0,1300,210,510,200,True
710865,560,750,1300,290,220,180,False
786442,0,0,1380,210,320,120,True
739294,250,0,1380,260,210,140,False
601472,900,0,1440,260,290,230,True
747678,250,570,1480,200,300,290,True
713413,560,750,1480,290,220,80,False
749236,0,0,1500,210,320,110,True
747085,590,0,1500,210,510,200,True
787240,560,750,1560,290,210,80,False
705977,0,0,1610,210,280,110,True
736246,560,750,1640,280,210,110,False
705054,900,0,1670,260,290,220,True
747095,590,0,1700,210,510,200,True
713855,0,0,1720,210,280,90,True
761240,560,750,1750,280,210,90,False
699989,250,570,1770,190,300,290,True
704798,590,0,1900,200,400,210,True
704806,590,0,2110,200,400,210,True
710333,590,0,2320,200,390,210,True
739528,590,0,2530,200,380,210,True

Execution,0.004s
Fill,43.79%
