SKU,X,Y,Z,Len,Wid,Hgt,Rot
704478,0,0,0,250,570,300,True
762575,250,0,0,230,540,90,True
792545,480,0,0,230,540,90,True
771636,710,0,0,230,540,80,True
703269,940,0,0,260,390,70,True
778781,0,570,0,250,330,200,True
762157,250,570,0,310,420,130,True
767327,560,570,0,310,420,130,True
761137,870,570,0,310,420,120,True
727887,250,0,90,230,370,200,True
704962,480,0,90,340,520,210,True
754756,820,0,90,380,280,170,False
769721,820,280,90,320,240,130,False
762747,250,570,130,280,420,160,True
762546,560,570,130,310,420,110,True
796651,870,570,130,280,420,110,True
732531,0,570,200,220,280,80,True
704948,0,0,300,250,310,340,True
747083,250,0,300,310,510,200,True
704757,560,0,300,270,510,200,True
704757,830,0,300,270,510,200,True
739197,0,310,300,220,260,140,True
759824,0,570,300,250,340,180,True
799564,250,570,300,280,420,110,True
704051,530,570,300,280,380,80,True
704053,810,570,300,280,370,80,True
754756,250,570,410,280,380,170,True
794221,530,570,410,210,410,180,True
704078,740,570,410,460,310,120,False
797724,0,310,440,140,250,150,True
758123,0,570,480,250,310,190,True
704757,250,0,500,270,510,200,True
704757,560,0,500,270,510,200,True
704757,830,0,500,270,510,200,True
754756,250,570,580,280,380,170,True
704587,530,570,590,210,310,200,True
739509,740,570,590,460,310,120,False
710638,0,0,640,230,310,240,True
794621,0,310,640,250,140,210,False
747504,0,570,670,240,310,180,True
704757,250,0,700,270,510,200,True
704757,560,0,700,270,510,200,True
704757,830,0,700,270,510,200,True
728370,740,570,710,210,310,200,True
700363,950,570,710,240,310,120,True
754756,250,570,750,280,380,170,True
731408,530,570,790,210,280,150,True
748877,0,310,850,250,130,160,False
736854,0,570,850,240,310,120,True
701080,0,0,880,230,310,120,True
704757,250,0,900,270,510,200,True
704757,560,0,900,270,510,200,True
704757,830,0,900,270,510,200,True
708198,740,570,910,140,310,180,True
733153,950,570,910,230,310,120,True
754756,250,570,920,280,380,170,True
747929,530,570,940,160,280,200,True
735863,0,570,970,230,310,120,True
767734,0,0,1000,230,310,120,True
767741,950,570,1030,230,310,120,True
767742,0,570,1090,230,310,120,True
765046,250,570,1090,280,380,160,True
704757,250,0,1100,270,510,200,True
704757,560,0,1100,270,510,200,True
704757,830,0,1100,270,510,200,True
741799,0,0,1120,190,300,290,True
718813,950,570,1150,210,290,90,True
704739,0,570,1210,200,290,300,True
704739,950,570,1240,200,290,300,True
733842,250,570,1250,230,380,190,True
704759,250,0,1300,270,450,220,True
704759,560,0,1300,270,450,220,True
704768,830,0,1300,270,450,220,True
704740,0,0,1410,190,290,290,True
727887,250,570,1440,230,370,200,True
704739,0,570,1510,200,290,300,True
704768,250,0,1520,270,450,220,True
704768,560,0,1520,270,450,220,True
704768,830,0,1520,270,450,220,True
704740,950,570,1540,190,290,290,True
794849,250,570,1640,230,370,200,True
704740,0,0,1700,190,290,290,True
704768,250,0,1740,270,450,220,True
704768,560,0,1740,270,450,220,True
704768,830,0,1740,270,450,220,True
704027,0,570,1810,180,290,290,True
794849,250,570,1840,230,370,200,True
704768,250,0,1960,270,450,220,True
704768,560,0,1960,270,450,220,True
704768,830,0,1960,270,450,220,True
799529,250,570,2040,230,320,230,True
704768,250,0,2180,270,450,220,True
704768,560,0,2180,270,450,220,True
704768,830,0,2180,270,450,220,True
745589,250,570,2270,230,320,120,True
707917,250,570,2390,210,280,110,True
704768,250,0,2400,270,450,220,True
704768,560,0,2400,270,450,220,True
722105,830,0,2400,270,450,220,True
761240,250,570,2500,210,280,90,True
762119,250,570,2590,210,280,90,True
722146,250,0,2620,270,450,220,True
722146,560,0,2620,270,450,220,True
722146,830,0,2620,270,450,220,True
767745,250,570,2680,210,280,90,True
722146,250,0,2840,270,450,220,True
722146,560,0,2840,270,450,220,True
722822,830,0,2840,270,450,220,True
722822,250,0,3060,270,450,220,True
722822,560,0,3060,270,450,220,True
722822,830,0,3060,270,450,220,True
722822,250,0,3280,270,450,220,True
764501,560,0,3280,270,450,220,True
764501,830,0,3280,270,450,220,True
764501,250,0,3500,270,450,220,True
764501,560,0,3500,270,450,220,True
764501,830,0,3500,270,450,220,True
764501,250,0,3720,270,450,220,True
764501,560,0,3720,270,450,220,True
764501,830,0,3720,270,450,220,True
764501,250,0,3940,270,450,220,True
764501,560,0,3940,270,450,220,True
764501,830,0,3940,270,450,220,True
764501,250,0,4160,270,450,220,True
764501,560,0,4160,270,450,220,True
764501,830,0,4160,270,450,220,True
767136,250,0,4380,270,450,220,True
752032,560,0,4380,220,450,200,True
783128,830,0,4380,190,450,170,True
708186,830,0,4550,190,400,180,True
723510,560,0,4580,220,370,200,True
746430,250,0,4600,270,350,140,True
777058,250,0,4740,260,350,170,True
762731,250,0,4910,260,350,150,True
761205,250,0,5060,230,350,150,True

Execution,0.003s
Fill,41.94%
