SKU,X,Y,Z,Len,Wid,Hgt,Rot
704480,0,0,0,250,570,280,True
755655,250,0,0,240,510,200,True
701728,490,0,0,210,510,200,True
704078,700,0,0,460,310,120,False
744924,0,570,0,250,310,260,True
740973,250,570,0,310,420,130,True
762679,560,570,0,310,420,120,True
709283,870,570,0,280,420,110,True
763305,700,0,120,210,280,80,True
739124,250,570,130,280,420,110,True
716817,560,570,130,200,400,140,True
739000,760,570,130,270,360,120,True
789737,0,0,280,250,410,290,True
756584,250,0,280,300,510,310,True
747075,550,0,280,200,500,210,True
699960,750,0,280,260,460,210,True
763560,1010,0,280,180,310,150,True
749616,0,410,280,250,130,200,False
703896,0,570,280,250,390,150,True
722273,250,570,280,210,410,180,True
712063,460,570,280,210,400,180,True
761301,670,570,280,290,390,160,True
710301,960,570,280,230,310,120,True
796653,0,570,430,250,330,140,True
716206,250,570,460,210,310,200,True
745861,460,570,460,140,410,200,True
769856,600,570,460,140,410,200,True
744565,740,570,460,340,380,170,True
785593,750,0,490,320,210,100,False
765563,750,210,490,210,280,100,True
749046,0,0,570,250,330,130,True
700401,0,570,570,230,320,230,True
699704,250,0,590,300,220,210,False
776661,550,0,590,270,460,220,True
733842,820,0,590,380,230,190,False
733722,250,220,590,300,230,140,False
714643,820,230,590,310,230,120,False
742092,250,570,660,210,270,150,True
708183,460,570,660,140,310,180,True
716924,600,570,660,280,380,150,True
733153,880,570,660,310,230,120,False
704014,0,0,700,230,310,240,True
761664,250,0,800,280,210,90,False
704044,250,220,800,180,290,290,True
707564,0,570,800,170,320,250,True
705148,550,0,810,260,340,180,True
707477,820,0,810,380,200,210,False
728849,820,200,810,330,260,110,False
708995,250,570,810,210,170,180,False
744914,600,570,810,280,370,190,True
700282,880,570,810,310,280,210,False
758529,250,0,890,260,150,180,False
760786,0,0,940,230,310,120,True
765976,550,0,990,260,330,110,True
601468,600,570,1000,220,360,180,True
761275,820,200,1020,310,230,120,False
774645,880,570,1020,310,230,120,False

Execution,0.002s
Fill,59.24%
