SKU,X,Y,Z,Len,Wid,Hgt,Rot
704478,0,0,0,250,570,300,True
792545,250,0,0,230,540,90,True
771636,480,0,0,230,540,80,True
704051,710,0,0,380,280,80,False
746241,710,280,0,350,260,70,False
789777,0,570,0,250,310,240,True
783589,250,570,0,320,420,130,True
739093,570,570,0,280,420,110,True
739139,850,570,0,280,420,110,True
704945,250,0,90,230,370,190,True
747093,480,0,90,310,510,210,True
725695,790,0,90,240,510,210,True
707904,1030,0,90,170,310,150,True
702918,250,570,130,310,410,120,True
739224,570,570,130,260,410,150,True
746596,830,570,130,370,200,140,False
740721,830,770,130,290,210,110,False
700381,0,0,300,250,310,340,True
750103,250,0,300,310,510,260,True
765577,560,0,300,240,490,90,True
746461,800,0,300,220,440,90,True
741181,0,310,300,200,260,200,True
759782,0,570,300,250,320,200,True
739002,250,570,300,280,420,210,True
737929,530,570,300,140,410,200,True
743808,670,570,300,140,410,200,True
754238,810,570,300,390,200,150,False
785915,810,770,300,380,210,150,False
705199,560,0,390,240,300,160,True
770593,800,0,390,400,200,140,False
774324,800,200,390,400,200,140,False
754595,0,570,500,210,320,200,True
766166,250,570,510,280,350,70,True
769856,530,570,510,140,410,200,True
755956,670,570,510,140,410,190,True
744565,810,570,510,380,340,170,False
600591,250,0,560,310,470,120,True
704040,560,0,560,300,500,320,True
705148,860,0,560,340,260,180,False
712226,860,260,560,340,240,180,False
769015,250,570,580,270,350,250,True
761666,0,0,640,230,310,240,True
741171,0,310,640,250,180,210,False
601571,250,0,680,310,470,120,True
718208,0,570,700,210,310,190,True
703674,530,570,710,140,310,180,True
727593,670,570,710,240,400,220,True
769681,910,570,710,240,400,220,True
733312,860,0,740,340,250,120,False
707899,860,260,740,330,240,140,False
739511,250,0,800,310,460,120,True
762731,250,570,830,260,350,150,True
731307,0,310,850,250,150,150,False
761819,0,0,880,230,310,240,True
705196,560,0,880,300,460,160,True
728923,860,0,880,340,270,110,False
740727,860,270,880,290,210,110,False
780144,0,570,890,180,310,170,True
708260,530,570,890,140,310,180,True
733179,250,0,920,310,220,170,False
740713,250,220,920,310,240,120,False
736961,670,570,930,200,400,210,True
718245,910,570,930,290,290,200,False
766175,250,570,980,260,350,140,True
749052,860,0,990,330,250,140,False
717942,860,270,990,310,230,120,False
752922,0,310,1000,240,130,220,False
706031,560,0,1040,300,200,290,False
737784,560,200,1040,300,200,290,False
704044,0,570,1060,180,290,290,True
719522,250,0,1090,290,220,210,False
733148,250,220,1090,310,230,120,False
740714,860,270,1110,310,230,120,False
763548,0,0,1120,180,310,150,True
700986,250,570,1120,260,350,110,True
757908,860,0,1130,330,250,140,False
743452,910,570,1130,290,210,110,False
739528,670,570,1140,200,380,210,True
720489,250,220,1210,290,210,90,False
767743,860,270,1230,290,210,90,False
749046,250,570,1230,250,330,130,True
737251,910,570,1240,280,210,110,False
749062,860,0,1270,330,250,130,False
729523,250,0,1300,280,210,90,False
761664,250,220,1300,280,210,90,False
723035,860,270,1320,250,190,170,False
765932,670,570,1350,200,380,150,True
723553,250,570,1360,240,330,130,True
772286,860,0,1400,330,240,130,False

Execution,0.003s
Fill,66.92%
