SKU,X,Y,Z,Len,Wid,Hgt,Rot
704757,0,0,0,270,510,200,True
704757,270,0,0,270,510,200,True
704757,540,0,0,270,510,200,True
704757,810,0,0,270,510,200,True
708263,0,510,0,140,310,180,True
761067,270,510,0,310,420,130,True
761067,580,510,0,310,420,130,True
761067,890,510,0,310,420,130,True
704757,0,0,200,270,510,200,True
704768,270,0,200,270,450,220,True
704768,540,0,200,270,450,220,True
704768,810,0,200,270,450,220,True
704768,0,510,200,270,450,220,True
704768,270,510,200,270,450,220,True
704768,540,510,200,270,450,220,True
704768,810,510,200,270,450,220,True
704768,0,0,400,270,450,220,True
704768,270,0,420,270,450,220,True
704768,540,0,420,270,450,220,True
764501,810,0,420,270,450,220,True
764501,0,510,420,270,450,220,True
764501,270,510,420,270,450,220,True
764501,540,510,420,270,450,220,True
764501,810,510,420,270,450,220,True
764501,0,0,620,270,450,220,True
764501,270,0,640,270,450,220,True
704602,540,0,640,200,390,210,True
704801,810,0,640,390,200,210,False
704801,810,200,640,390,200,210,False
761067,810,510,640,310,420,130,True
761067,810,510,770,310,420,130,True
761067,810,510,900,310,420,130,True
761067,810,510,1030,310,420,130,True
761067,810,510,1160,310,420,130,True
761067,810,510,1290,310,420,130,True
761067,810,510,1420,310,420,130,True

Execution,0.001s
Fill,44.00%
