SKU,X,Y,Z,Len,Wid,Hgt,Rot
704479,0,0,0,250,570,280,True
771636,250,0,0,230,540,80,True
737101,480,0,0,310,460,70,True
703269,790,0,0,390,260,70,False
789777,0,570,0,250,310,240,True
725337,250,570,0,310,420,120,True
757198,560,570,0,280,420,110,True
757271,840,570,0,280,420,110,True
707565,250,0,80,230,370,200,True
747083,480,0,80,310,510,200,True
747092,790,0,80,310,510,200,True
740702,250,570,120,310,390,160,True
799564,560,570,120,280,420,110,True
746322,840,570,120,360,260,70,False
785841,0,0,280,250,500,210,True
755655,250,0,280,240,510,200,True
701728,490,0,280,210,510,200,True
747084,700,0,280,500,310,200,False
707785,700,310,280,350,200,200,False
758123,0,570,280,250,310,190,True
702918,250,570,280,310,410,120,True
774093,560,570,280,210,410,120,True
704051,770,570,280,280,380,80,True
712817,250,570,400,310,230,240,False
708186,560,570,400,190,400,180,True
747087,750,570,400,440,200,150,False
768352,750,770,400,310,170,150,False
708183,250,800,400,310,140,180,False
790926,0,570,470,240,310,230,True
747086,250,0,480,210,510,200,True
747081,490,0,480,310,500,210,True
747090,800,0,480,310,500,200,True
731574,0,0,490,250,500,200,True
704740,560,570,580,190,290,290,True
704759,750,570,580,450,270,220,False
708192,750,840,580,310,130,180,False
704584,250,570,640,310,210,200,False
705900,250,800,640,300,180,290,False
704591,250,0,680,210,310,200,True
747075,0,0,690,200,500,210,True
600591,490,0,690,310,470,120,True
601032,800,0,690,310,470,120,True
733729,0,570,700,240,310,180,True
705474,750,570,800,350,270,230,False
601571,490,0,810,310,470,120,True
739512,800,0,810,310,460,120,True
704597,250,570,840,310,210,200,False
704044,560,570,870,180,290,290,True
708212,250,0,880,210,310,200,True
768175,0,570,880,230,310,160,True
707477,0,0,900,200,380,210,True
739757,490,0,930,310,460,120,True
746037,800,0,930,310,460,120,True
704049,250,800,930,290,180,290,False
754766,750,570,1030,290,270,200,False
733722,0,570,1040,230,300,140,True
708198,250,570,1040,310,140,180,False
798375,490,0,1050,310,460,120,True
733576,800,0,1050,310,260,210,False
703677,800,260,1050,300,140,180,False
731999,250,0,1080,210,280,90,True
783096,0,0,1110,180,340,180,True
790769,560,570,1160,150,250,200,True
761240,250,0,1170,210,280,90,True
736854,490,0,1170,310,240,120,False
787240,490,240,1170,290,210,80,False
767421,0,570,1180,220,290,210,True
794621,250,570,1220,250,140,210,False
780240,250,800,1220,250,150,180,False
703342,750,570,1230,290,220,140,False
700352,800,0,1260,310,230,120,False
770973,0,0,1290,180,340,170,True
711079,490,0,1290,310,230,120,False
739197,490,240,1290,260,220,140,False
713749,800,0,1380,310,230,120,False
717942,490,0,1410,310,230,120,False
700734,0,0,1460,170,320,250,True
724174,800,0,1500,310,230,120,False
729650,490,0,1530,310,230,120,False
731325,800,0,1620,310,230,120,False
733302,490,0,1650,310,230,120,False
707564,0,0,1710,170,320,250,True
734996,800,0,1740,310,230,120,False
762685,490,0,1770,310,230,120,False
767735,800,0,1860,310,230,120,False
767737,490,0,1890,310,230,120,False
767742,800,0,1980,310,230,120,False
770675,490,0,2010,310,230,120,False
771117,800,0,2100,310,230,120,False

Execution,0.003s
Fill,47.38%
