SKU,X,Y,Z,Length,Width,Height,Rotated
708120,0,0,0,450,450,200,False
723015,450,0,0,500,400,200,False
704945,950,0,0,250,400,200,True
747083,0,450,0,350,550,200,True
740703,350,450,0,350,500,200,True
747090,700,450,0,500,350,200,False
708194,700,800,0,350,150,200,False
737114,0,0,200,500,350,150,False
739509,500,0,200,500,350,150,False
742060,1000,0,200,200,300,150,True
703081,0,350,200,450,350,150,False
706636,450,350,200,450,350,150,False
705450,900,350,200,300,350,150,True
757265,0,700,200,450,300,150,False
757271,450,700,200,450,300,150,False
703461,900,700,200,300,250,150,False
710009,0,0,350,450,350,150,False
732607,450,0,350,450,350,150,False
737987,900,0,350,300,350,150,True
740973,0,350,350,450,350,150,False
758753,450,350,350,450,350,150,False
738991,900,350,350,300,350,150,True
778790,0,700,350,500,250,150,False
774097,500,700,350,450,250,150,False
747953,0,0,500,550,300,200,False
705889,550,0,500,550,250,200,False
761780,0,300,500,450,350,150,False
770564,450,300,500,450,350,150,False
710584,900,300,500,300,350,200,True
738769,0,650,500,450,350,100,False
731574,450,650,500,500,250,200,False
747093,0,0,700,550,350,250,False
747688,550,0,700,500,300,250,False
764075,1050,0,700,150,250,250,True
760194,0,350,700,550,250,250,False
708118,550,350,700,500,250,250,False
722021,0,600,700,450,300,250,False
739022,450,600,700,450,300,250,False
699704,900,600,700,300,250,250,False
765852,0,0,950,400,300,150,False
766262,400,0,950,400,300,150,False
768132,800,0,950,400,300,150,False
704052,0,300,950,400,300,100,False
746322,400,300,950,400,300,100,False
748724,800,300,950,400,300,100,False
787557,0,600,950,300,400,100,True
738995,300,600,950,350,300,150,False
765943,650,600,950,350,300,150,False
735619,1000,600,950,200,300,100,True
740923,0,0,1100,500,250,200,False
754323,500,0,1100,450,250,200,False
722549,0,250,1100,400,300,200,False
737239,400,250,1100,400,300,200,False
737725,800,250,1100,400,300,200,False
751224,0,550,1100,350,300,200,False
732022,0,850,1100,550,150,100,False
791935,350,550,1100,350,300,150,False
799644,700,550,1100,350,300,150,False
746241,0,0,1300,350,300,100,False
603417,350,0,1300,350,250,150,False
720600,700,0,1300,350,250,150,False
722878,0,300,1300,350,250,150,False
723028,350,300,1300,350,250,150,False
724174,700,300,1300,350,250,150,False
737013,0,550,1300,350,250,150,False
740713,350,550,1300,350,250,150,False
761191,700,550,1300,350,250,150,False
739090,0,0,1450,450,300,250,False
752324,450,0,1450,450,300,250,False
705199,900,0,1450,300,250,200,False
701857,0,300,1450,350,300,250,False
733842,350,300,1450,400,250,200,False
756117,750,300,1450,450,200,200,False
704002,0,600,1450,350,250,250,False
704016,350,600,1450,350,250,250,False
704024,700,600,1450,350,250,250,False
761679,0,0,1700,350,250,150,False
767670,350,0,1700,350,250,150,False
767742,700,0,1700,350,250,150,False
768543,0,250,1700,350,250,150,False
772275,350,250,1700,350,250,150,False
790439,700,250,1700,350,250,150,False
791324,0,500,1700,350,250,150,False
729949,350,500,1700,300,250,150,False
733724,650,500,1700,300,250,150,False
722830,0,750,1700,300,250,100,False
761237,300,750,1700,300,250,100,False
762125,600,750,1700,300,250,100,False
704880,0,0,1850,500,300,300,False
745004,500,0,1850,400,250,300,False
704027,900,0,1850,300,200,300,False
704212,0,300,1850,350,250,250,False
761211,350,300,1850,350,250,250,False
707776,700,300,1850,350,200,200,False
707785,0,550,1850,350,200,200,False
707902,350,550,1850,350,200,200,False
775859,700,550,1850,350,200,200,False
780148,0,750,1850,350,200,200,False
704044,350,750,1850,300,200,300,False
704049,650,750,1850,300,200,300,False
747676,0,0,2150,300,200,300,False
759180,300,0,2150,300,200,300,False
760191,600,0,2150,300,200,300,False
770103,900,0,2150,300,200,300,False

ExecutionTime,0.004 seconds
FillRate,70.51%
