SKU,X,Y,Z,Len,Wid,Hgt,Rot
790142,0,0,0,280,600,210,True
747090,280,0,0,310,500,200,True
704431,590,0,0,290,480,200,True
762265,880,0,0,320,420,170,True
765046,0,600,0,280,380,160,True
736961,280,600,0,200,400,210,True
791474,480,600,0,300,400,120,True
774720,780,600,0,420,280,110,False
756481,480,600,120,270,370,70,True
703267,780,600,120,220,280,60,True
739002,0,0,210,280,420,210,True
747894,280,0,210,210,510,210,True
747085,490,0,210,210,510,200,True
751518,700,0,210,470,310,120,False
761787,700,310,210,260,180,120,False
708995,0,420,210,210,170,180,False
708130,0,600,210,240,400,220,True
786238,280,600,210,350,400,300,True
708186,630,600,210,190,400,180,True
744565,820,600,210,380,340,170,False
737101,700,0,330,460,310,70,False
743755,630,600,390,140,290,120,True
716873,820,600,390,370,260,120,False
748549,820,860,390,290,140,120,False
729949,0,0,420,280,210,110,False
708118,280,0,420,210,490,250,True
747688,490,0,420,260,500,210,True
762664,750,0,420,450,350,130,False
761903,0,210,420,280,210,110,False
758869,0,420,420,250,130,160,False
771201,0,600,430,240,320,180,True
791932,280,600,510,350,270,120,False
750419,630,600,510,200,400,130,True
702589,830,600,510,360,270,110,False
784252,0,0,530,280,210,110,False
754595,0,600,610,210,320,200,True
764227,490,0,630,240,500,270,True
721998,750,0,630,450,270,230,False
704945,750,270,630,370,230,190,False
777883,280,600,630,350,200,160,False
703673,280,870,630,310,130,180,False
747676,630,600,640,200,300,290,True
723589,830,600,640,370,220,200,False
780145,830,820,640,310,170,170,False
704587,280,0,670,210,310,200,True
759180,280,600,790,300,180,290,False
704589,0,600,810,210,310,200,True
746596,830,600,840,370,200,140,False
736390,830,820,840,320,160,190,False
781909,750,0,860,360,260,120,False
705187,750,270,860,300,230,180,False
704591,280,0,870,210,310,200,True
769669,490,0,900,240,490,280,True
700281,630,600,930,150,290,200,True
724472,750,0,980,310,260,210,False
717636,0,600,1010,210,310,190,True
773863,750,270,1040,290,210,110,False
778653,490,0,1180,240,330,130,True
783060,750,0,1190,310,260,210,False
734588,490,0,1310,240,320,120,True
751224,750,0,1400,310,260,200,False
767590,490,0,1430,240,310,120,True
711079,490,0,1550,230,310,120,True
726941,750,0,1600,310,230,120,False
755724,490,0,1670,230,310,120,True
767741,750,0,1720,310,230,120,False

Execution,0.002s
Fill,44.57%
