SKU,X,Y,Z,Len,Wid,Hgt,Rot
747092,0,0,0,310,510,200,True
762267,310,0,0,250,480,180,True
782268,560,0,0,250,480,180,True
739508,810,0,0,330,450,180,True
724311,0,510,0,310,230,120,False
705080,310,510,0,330,450,200,True
740715,640,510,0,290,420,110,True
751266,930,510,0,270,360,100,True
733145,0,740,0,310,230,120,False
761240,640,510,110,280,210,90,False
757136,930,510,110,230,340,90,True
761682,640,720,110,280,210,90,False
796664,0,0,200,310,260,210,False
754230,310,0,200,240,500,270,True
703205,550,0,200,260,390,220,True
704440,810,0,200,380,280,170,False
763558,0,260,200,310,180,150,False
765711,0,510,200,310,230,230,False
745861,310,510,200,140,410,200,True
755958,450,510,200,140,410,200,True
704443,590,510,200,280,380,170,True
749043,870,510,200,330,250,140,False
763562,0,740,200,310,180,150,False
708260,310,510,400,140,310,180,True
738991,450,510,400,270,350,120,True
767505,720,510,400,270,350,120,True
761682,990,510,400,210,280,90,True
768266,0,0,410,180,260,130,True
767132,0,260,410,300,200,300,False
768266,0,510,430,260,180,130,False
749066,310,0,470,240,330,140,True
707681,550,0,470,260,350,180,True
707991,810,0,470,260,350,180,True
700986,450,510,520,260,350,110,True
765943,720,510,520,260,340,110,True
724280,310,0,610,240,320,120,True
705154,450,510,630,250,340,180,True
749046,720,510,630,250,330,130,True
765941,550,0,650,250,330,110,True
785224,810,0,650,230,320,120,True

Execution,0.002s
Fill,56.30%
