SKU,X,Y,Z,Len,Wid,Hgt,Rot
770406,0,0,0,490,490,190,False
600594,490,0,0,310,470,120,True
601032,800,0,0,310,470,120,True
763599,0,490,0,270,500,150,True
703446,270,490,0,220,300,140,True
793592,490,490,0,400,460,170,True
766377,890,490,0,310,460,130,True
746241,490,0,120,260,350,70,True
601571,0,0,190,470,310,120,False
704076,490,0,190,310,470,120,True
736672,800,0,190,310,470,120,True
747093,0,490,190,310,510,210,True
763560,310,490,190,180,310,150,True
769851,490,490,190,300,510,210,True
755655,790,490,190,240,510,200,True
708995,1030,490,190,170,210,180,True
723018,1030,700,190,140,250,150,True
751518,0,0,310,470,310,120,False
704078,490,0,310,310,460,120,True
708128,800,0,310,400,240,220,False
704798,800,240,310,400,200,210,False
704027,0,310,310,290,180,290,False
747086,0,490,400,210,510,200,True
704028,310,490,400,170,300,290,True
747095,490,490,400,210,510,200,True
739240,790,490,400,410,260,150,False
700752,790,750,400,330,250,140,False
705699,0,0,430,460,310,120,False
726612,490,0,430,250,460,180,True
704805,800,0,530,400,200,210,False
712817,800,240,530,310,230,240,False
764492,0,0,550,260,310,210,True
708183,260,0,550,140,310,180,True
793134,790,490,550,310,260,210,False
794221,790,750,550,410,210,180,False
704025,0,310,600,290,170,290,False
789452,0,490,600,210,280,280,True
704598,490,490,600,210,310,200,True
765093,490,0,610,250,450,180,True
748877,310,490,690,130,250,160,True
717636,790,750,730,310,210,190,False
706031,800,0,740,300,200,290,False
761024,0,0,760,230,310,230,True
708260,260,0,760,140,310,180,True
799963,790,490,760,250,260,210,True
758582,800,240,770,310,210,190,False
783128,490,0,790,190,450,170,True
708263,490,490,800,140,310,180,True
752922,310,490,850,130,240,220,True
762671,0,490,880,190,280,380,True
758869,0,310,890,250,130,160,False
708192,790,750,920,310,130,180,False
708196,260,0,940,130,310,180,True
756546,490,0,960,190,440,170,True
735614,800,240,960,280,210,110,False
733722,0,0,990,230,300,140,True
736249,800,240,1070,280,210,110,False
767421,0,0,1130,220,290,210,True
755958,490,0,1130,140,410,200,True
741549,800,240,1180,280,210,110,False
766241,800,240,1290,280,210,110,False
755961,490,0,1330,140,410,200,True
703342,0,0,1340,220,290,140,True
761237,800,240,1400,280,210,90,False
787240,0,0,1480,210,290,80,True
762125,800,240,1490,280,210,90,False
769856,490,0,1530,140,410,200,True
787675,0,0,1560,210,280,80,True

Execution,0.003s
Fill,46.98%
