SKU,X,Y,Z,Len,Wid,Hgt,Rot
753691,0,0,0,230,540,80,True
795273,0,0,80,230,310,230,True
704757,230,0,80,270,510,200,True
704757,500,0,80,270,510,200,True
704757,770,0,80,270,510,200,True
708198,1040,0,80,140,310,180,True
795273,0,540,80,230,310,230,True
704768,230,540,80,270,450,220,True
704768,500,540,80,270,450,220,True
704768,770,540,80,270,450,220,True
708263,1040,540,80,140,310,180,True
704757,230,0,280,270,510,200,True
704757,500,0,280,270,510,200,True
701146,770,0,280,420,310,130,False
704768,230,540,300,270,450,220,True
704768,500,540,300,270,450,220,True
704768,770,540,300,270,450,220,True
795273,0,0,310,230,310,230,True
728771,0,540,310,200,300,290,True
704768,230,0,480,270,450,220,True
704768,500,0,480,270,450,220,True
701146,770,0,480,420,310,130,False
704768,230,540,520,270,450,220,True
704768,500,540,520,270,450,220,True
764501,770,540,520,270,450,220,True
704739,0,0,540,200,290,300,True
704740,0,540,600,190,290,290,True
761271,770,0,610,240,310,230,True
704801,770,310,610,390,200,210,False
764501,230,0,700,270,450,220,True
764501,500,0,700,270,450,220,True
764501,230,540,740,270,450,220,True
764501,500,540,740,270,450,220,True
764501,770,540,740,270,450,220,True
761271,770,0,840,240,310,230,True
764501,230,0,920,270,450,220,True
764501,500,0,920,270,450,220,True
764501,230,540,960,270,450,220,True
722009,500,540,960,190,440,160,True
722009,770,540,960,190,440,160,True
761271,770,0,1070,240,310,230,True
708186,500,540,1120,190,400,180,True
722009,770,540,1120,190,440,160,True
722009,230,0,1140,190,440,160,True
722009,500,0,1140,190,440,160,True
722049,230,540,1180,190,440,160,True
722049,770,540,1280,190,440,160,True
722049,230,0,1300,190,440,160,True
722049,500,0,1300,190,440,160,True
761661,770,0,1300,240,310,230,True
722049,230,540,1340,190,440,160,True
761661,770,0,1530,240,310,230,True
761661,770,0,1760,240,310,230,True

Execution,0.001s
Fill,44.87%
