SKU,X,Y,Z,Len,Wid,Hgt,Rot
725278,0,0,0,490,500,200,True
747084,490,0,0,310,500,200,True
793592,800,0,0,400,460,170,True
747090,0,500,0,310,500,200,True
703674,310,500,0,140,310,180,True
796798,490,500,0,250,480,180,True
704078,740,500,0,460,310,120,False
747081,0,0,200,310,500,210,True
703675,310,0,200,140,310,180,True
747075,490,0,200,200,500,210,True
747093,690,0,200,510,310,210,False
708186,690,310,200,400,190,180,False
737114,0,500,200,460,310,120,False
739512,490,500,200,310,460,120,True
764806,800,500,200,310,460,120,True
699960,0,500,320,460,260,210,False
737881,490,500,320,270,460,200,True
737101,800,500,320,310,460,70,True
747690,0,810,320,300,190,290,False
753577,800,500,390,310,350,210,True
714269,0,0,410,310,230,250,False
765790,310,0,410,180,300,290,True
708189,490,0,410,190,410,170,True
756584,690,0,410,510,300,310,False
789443,0,230,410,310,260,220,False
723035,690,300,410,250,190,170,False
704415,490,500,520,270,420,330,True
786662,0,500,530,450,260,230,False
769853,490,0,580,180,300,280,True
705055,800,500,600,300,350,240,True
704027,0,810,610,290,180,290,False
704014,0,0,660,310,230,240,False
704014,0,230,660,310,230,240,False
704757,690,0,720,510,270,200,False
708198,690,300,720,310,140,180,False
703207,0,500,760,390,260,230,False
765860,800,500,840,270,350,240,True
765858,490,500,850,270,360,250,True
704014,0,0,900,310,230,240,False
704016,0,230,900,310,230,240,False
708184,690,300,900,310,130,180,False
767137,690,0,920,450,270,230,False
707681,0,500,990,350,260,180,False
708192,690,300,1080,310,130,180,False
754766,800,500,1080,270,290,200,True
765862,490,500,1100,270,360,240,True
704016,0,0,1140,310,230,240,False
704016,0,230,1140,310,230,240,False
704768,690,0,1150,450,270,220,False
761205,0,500,1170,350,230,150,False
767738,800,500,1280,210,290,90,True
700404,0,500,1320,320,230,230,False
765043,490,500,1340,240,360,190,True
704768,690,0,1370,450,270,220,False
739294,800,500,1370,210,260,140,True
704002,0,0,1380,310,230,230,False
704024,0,230,1380,310,230,230,False
769520,490,500,1530,240,320,240,True
704024,0,500,1550,310,230,230,False
704768,690,0,1590,450,270,220,False
765675,0,0,1610,310,230,230,False
704580,0,230,1610,310,210,200,False
749507,490,500,1770,240,310,230,True
704584,0,500,1780,310,210,200,False
704768,690,0,1810,450,270,220,False
738197,0,230,1810,310,210,200,False
748207,0,0,1840,310,210,200,False
754596,0,500,1980,310,210,200,False
705199,490,500,2000,240,300,160,True
707917,0,230,2010,280,210,110,False
704768,690,0,2030,450,270,220,False
735614,0,0,2040,280,210,110,False
761446,0,230,2120,280,210,110,False
761903,0,0,2150,280,210,110,False
705106,490,500,2160,230,300,140,True
767744,0,500,2180,280,210,90,False
767745,0,230,2230,280,210,90,False
704768,690,0,2250,450,270,220,False
787240,490,500,2300,210,290,80,True
704768,690,0,2470,450,270,220,False
704768,690,0,2690,450,270,220,False
704768,690,0,2910,450,270,220,False
704768,690,0,3130,450,270,220,False
704768,690,0,3350,450,270,220,False
704768,690,0,3570,450,270,220,False
704768,690,0,3790,450,270,220,False
704768,690,0,4010,450,270,220,False
704768,690,0,4230,450,270,220,False
722822,690,0,4450,450,270,220,False
722822,690,0,4670,450,270,220,False
722822,690,0,4890,450,270,220,False
764501,690,0,5110,450,270,220,False
764501,690,0,5330,450,270,220,False
764501,690,0,5550,450,270,220,False
764501,690,0,5770,450,270,220,False
764501,690,0,5990,450,270,220,False
764501,690,0,6210,450,270,220,False
764501,690,0,6430,450,270,220,False
764501,690,0,6650,450,270,220,False
764501,690,0,6870,450,270,220,False
764501,690,0,7090,450,270,220,False
764501,690,0,7310,450,270,220,False
764501,690,0,7530,450,270,220,False
764501,690,0,7750,450,270,220,False
764501,690,0,7970,450,270,220,False
764501,690,0,8190,450,270,220,False
703315,690,0,8410,350,270,150,False
735873,690,0,8560,350,270,120,False
797502,690,0,8680,350,270,120,False
705450,690,0,8800,350,260,120,False
716265,690,0,8920,350,260,120,False
738996,690,0,9040,350,260,120,False
777735,690,0,9160,350,260,120,False
761450,690,0,9280,340,260,110,False
705153,690,0,9390,340,250,180,False
759782,690,0,9570,320,250,200,False
771039,690,0,9770,320,250,180,False
731432,690,0,9950,320,240,120,False
702261,690,0,10070,310,240,130,False
700392,690,0,10200,310,230,120,False
710301,690,0,10320,310,230,120,False
767728,690,0,10440,310,230,120,False
767734,690,0,10560,310,230,120,False
767741,690,0,10680,310,230,120,False

Execution,0.004s
Fill,18.21%
