SKU,X,Y,Z,Len,Wid,Hgt,Rot
780141,0,0,0,350,600,220,True
702392,350,0,0,400,550,220,True
777342,750,0,0,450,250,170,False
766131,750,250,0,450,190,170,False
708130,0,600,0,240,400,220,True
769681,350,600,0,240,400,220,True
708188,590,600,0,200,400,180,True
708186,790,600,0,190,400,180,True
708186,980,600,0,190,400,180,True
769015,0,0,220,350,270,250,False
725278,350,0,220,490,500,200,True
747090,840,0,220,310,500,200,True
705218,0,270,220,350,260,150,False
762730,0,600,220,350,260,150,False
750419,350,600,220,200,400,130,True
788619,550,600,220,270,360,120,True
790275,820,600,220,260,360,120,True
748873,0,860,220,260,120,150,False
704602,350,600,350,200,390,210,True
723015,550,600,350,500,390,190,False
720141,1050,600,350,150,210,140,True
746241,0,270,370,350,260,70,False
762386,0,600,370,310,260,210,False
703674,0,860,370,310,140,180,False
704510,350,0,420,490,300,270,False
754230,840,0,420,240,500,270,True
765932,350,300,420,380,200,150,False
705450,0,0,470,350,260,120,False
749022,0,270,470,250,330,140,True
763599,550,600,540,500,270,150,False
708183,1050,600,540,140,310,180,True
708194,0,860,550,310,140,180,False
730745,350,600,560,200,300,120,True
761787,350,300,570,260,180,120,False
712817,0,600,580,310,230,240,False
705148,0,0,590,340,260,180,False
749044,0,270,610,250,330,140,True
705911,350,600,680,180,300,290,True
715009,350,0,690,490,260,240,False
756966,840,0,690,240,320,230,True
753689,350,300,690,470,190,190,False
764075,840,320,690,240,140,220,False
704763,550,600,690,430,270,330,False
708198,1050,600,720,140,310,180,True
708263,0,860,730,310,140,180,False
772281,0,270,750,250,330,140,True
712226,0,0,770,340,240,180,False
712818,0,600,820,310,230,230,False
723035,350,300,880,250,190,170,False
783372,0,270,890,250,330,140,True
708196,1050,600,900,130,310,180,True
790926,840,0,920,240,310,230,True
782716,350,0,930,410,260,290,False
704329,0,0,950,290,240,230,False
759180,350,600,970,180,300,290,True
722549,550,600,1020,360,270,170,False
749064,0,270,1030,240,330,130,True
731308,350,300,1050,250,160,150,False
704589,0,600,1050,310,210,200,False
733187,840,0,1150,230,310,170,True
759845,0,270,1160,240,320,180,True
704027,0,0,1180,290,180,290,False
768132,550,600,1190,360,270,150,False
793270,350,0,1220,410,260,290,False
795060,0,600,1250,310,180,180,False
704027,350,600,1260,180,290,290,True
768175,840,0,1320,230,310,160,True
707564,0,270,1340,170,320,250,True
765852,550,600,1340,360,270,110,False
747554,0,600,1430,310,180,170,False
732604,550,600,1450,360,270,80,False
704025,0,0,1470,290,170,290,False
723266,840,0,1480,170,310,170,True
789737,350,0,1510,410,250,290,False
738855,550,600,1530,360,270,80,False
704028,0,270,1590,170,300,290,True
760191,0,600,1600,300,170,290,False
705451,550,600,1610,350,260,120,False
705459,550,600,1730,350,260,120,False
703896,350,0,1800,390,250,150,False
738995,550,600,1850,350,260,120,False
760457,350,0,1950,390,230,140,False
739008,550,600,1970,350,260,120,False
733842,350,0,2090,380,230,190,False
739044,550,600,2090,350,260,120,False
700986,550,600,2210,350,260,110,False
733842,350,0,2280,380,230,190,False
765943,550,600,2320,340,260,110,False
767988,550,600,2430,190,260,130,True
700352,350,0,2470,310,230,120,False
701080,350,0,2590,310,230,120,False
701081,350,0,2710,310,230,120,False
733149,350,0,2830,310,230,120,False
737112,350,0,2950,310,230,120,False
739364,350,0,3070,310,230,120,False
739367,350,0,3190,310,230,120,False
750676,350,0,3310,310,230,120,False
767670,350,0,3430,310,230,120,False
767737,350,0,3550,310,230,120,False
770673,350,0,3670,310,230,120,False
699704,350,0,3790,300,220,210,False
719620,350,0,4000,290,220,210,False
713413,350,0,4210,290,220,80,False
787240,350,0,4290,290,210,80,False
746239,350,0,4370,280,210,110,False
748648,350,0,4480,280,210,110,False
766241,350,0,4590,280,210,110,False
729523,350,0,4700,280,210,90,False
761664,350,0,4790,280,210,90,False

Execution,0.004s
Fill,26.71%
