SKU,X,Y,Z,Len,Wid,Hgt,Rot
723015,0,0,0,390,500,190,True
740703,390,0,0,330,490,160,True
778790,720,0,0,480,240,120,False
761679,720,240,0,340,250,110,False
733842,0,500,0,380,230,190,False
708120,390,500,0,410,450,160,True
770564,800,500,0,330,440,140,True
722549,0,730,0,360,270,170,False
747090,0,0,190,310,500,200,True
747688,390,0,190,260,500,210,True
731574,650,0,190,250,500,200,True
705199,900,0,190,300,240,160,False
742060,900,240,190,180,260,120,True
745004,0,500,190,390,210,290,False
708118,390,500,190,210,490,250,True
737114,600,500,190,310,460,120,True
757265,910,500,190,280,420,110,True
704027,0,710,190,180,290,290,True
704044,180,710,190,180,290,290,True
739509,600,500,310,310,460,120,True
757271,910,500,310,280,420,110,True
704016,0,0,390,310,230,240,False
761211,0,230,390,310,240,230,False
722021,390,0,400,260,450,220,True
732022,650,0,400,540,130,80,False
704052,650,130,400,280,370,80,True
746322,930,130,400,260,360,70,True
774097,390,500,440,210,410,110,True
704880,600,500,440,280,460,290,True
761780,880,500,440,320,430,140,True
704945,650,130,480,230,370,190,True
775859,880,130,480,310,180,180,False
780148,880,310,480,310,170,170,False
790439,0,500,480,330,210,130,False
704049,0,710,480,180,290,290,True
729949,180,710,480,210,280,110,True
722830,390,500,550,210,280,90,True
737013,880,500,580,320,240,120,False
735619,880,740,580,260,180,100,False
761237,180,710,590,210,280,90,True
762125,0,500,610,280,210,90,False
754323,390,0,620,250,450,180,True
704002,0,0,630,310,230,230,False
704024,0,230,630,310,230,230,False
764075,390,500,640,140,240,220,True
704212,650,130,670,230,310,230,True
751224,880,130,670,310,260,200,False
739090,600,500,730,280,420,220,True
740923,880,500,730,240,460,160,True
756117,390,0,800,190,440,170,True
733724,0,0,860,290,230,140,False
720600,0,230,860,310,230,120,False
603417,880,130,870,310,240,130,False
768543,880,500,890,240,330,130,True
722878,650,130,900,230,310,120,True
739022,600,500,950,280,420,210,True
707776,390,0,970,190,340,190,True
723028,0,230,980,310,230,120,False
703461,0,0,1000,290,220,140,False
740713,880,130,1000,310,240,120,False
724174,650,130,1020,230,310,120,True
772275,880,500,1020,240,330,130,True
761191,0,230,1100,310,230,120,False
767670,880,130,1120,310,230,120,False
767742,650,130,1140,230,310,120,True
791324,880,500,1150,230,310,120,True
759180,390,0,1160,180,300,290,True
752324,600,500,1160,270,410,230,True
708194,0,230,1220,310,140,180,False
699704,880,130,1240,300,220,210,False
747676,650,130,1260,200,300,290,True
760191,880,500,1270,170,300,290,True
710584,600,500,1390,270,350,160,True
770103,390,0,1450,170,300,290,True
707785,600,500,1550,200,350,200,True
707902,600,500,1750,200,340,200,True

Execution,0.003s
Fill,47.76%
