SKU,X,Y,Z,Len,Wid,Hgt,Rot
780134,0,0,0,350,600,210,True
747083,350,0,0,310,510,200,True
747092,660,0,0,310,510,200,True
707565,970,0,0,230,370,200,True
704798,0,600,0,200,400,210,True
714798,200,600,0,150,280,200,True
736961,350,600,0,200,400,210,True
712063,550,600,0,210,400,180,True
752230,760,600,0,440,190,170,False
783364,760,790,0,440,190,160,False
704760,0,0,210,350,270,290,False
750108,350,0,210,310,510,260,True
779218,660,0,210,310,510,200,True
794849,970,0,210,230,370,200,True
769790,0,270,210,320,330,270,True
706248,0,600,210,180,400,230,True
723266,180,600,210,170,310,170,True
708186,350,600,210,190,400,180,True
750419,540,600,210,200,400,130,True
781504,740,600,210,460,310,130,False
762671,350,600,390,190,280,380,True
703269,540,600,390,260,390,70,True
749376,800,600,390,280,380,70,True
735615,660,0,410,270,360,60,True
703267,970,0,410,220,280,60,True
704044,0,600,440,180,290,290,True
760191,180,600,440,170,300,290,True
783060,540,600,460,260,310,210,True
704602,800,600,460,200,390,210,True
704801,1000,600,460,200,390,210,True
747090,350,0,470,310,500,200,True
704757,660,0,470,270,510,200,True
784015,930,0,470,240,510,200,True
704956,0,0,500,290,270,210,False
720050,0,270,500,250,330,190,True
747688,350,0,670,260,500,210,True
767137,660,0,670,270,450,230,True
776661,930,0,670,270,460,220,True
704948,540,600,670,250,310,340,True
747676,800,600,670,200,300,290,True
707785,1000,600,670,200,350,200,True
799888,0,270,690,250,260,210,True
704329,0,0,710,290,240,230,False
704049,0,600,730,180,290,290,True
760192,180,600,730,170,300,290,True
700267,350,600,770,150,280,190,True
707902,1000,600,870,200,340,200,True
789812,350,0,880,260,410,300,True
767136,930,0,890,270,450,220,True
754323,660,0,900,250,450,180,True
788268,0,270,900,190,260,130,True
704025,0,0,940,290,170,290,False
731307,350,600,960,150,250,150,True
769853,800,600,960,180,300,280,True
748979,540,600,1010,240,310,240,True
761787,0,600,1020,180,260,120,True
723018,180,600,1020,140,250,150,True
767725,0,270,1030,180,260,120,True
763560,1000,600,1070,180,310,150,True
789737,660,0,1080,250,410,290,True
774750,930,0,1110,240,450,160,True
720138,350,600,1110,150,210,150,True
752922,0,600,1140,130,240,220,True
793270,350,0,1180,260,410,290,True
703671,1000,600,1220,140,310,180,True
710638,540,600,1250,230,310,240,True
794870,930,0,1270,240,370,200,True
794221,660,0,1370,210,410,180,True
708183,1000,600,1400,140,310,180,True
705148,350,0,1470,260,340,180,True
756966,930,0,1470,240,320,230,True
712817,540,600,1490,230,310,240,True
714779,660,0,1550,210,320,200,True
708198,1000,600,1580,140,310,180,True
737146,350,0,1650,230,340,190,True
761705,930,0,1700,240,320,230,True
761666,540,600,1730,230,310,240,True
704583,660,0,1750,210,310,200,True
708260,1000,600,1760,140,310,180,True
795273,350,0,1840,230,310,230,True
761271,930,0,1930,240,310,230,True
708192,1000,600,1940,130,310,180,True
704586,660,0,1950,210,310,200,True
704591,540,600,1970,210,310,200,True
704592,350,0,2070,210,310,200,True
708262,1000,600,2120,130,310,180,True
754596,660,0,2150,210,310,200,True
790926,930,0,2160,240,310,230,True
772302,540,600,2170,210,310,200,True
707171,350,0,2270,210,310,190,True
764643,660,0,2350,210,310,190,True
765563,540,600,2370,210,280,100,True
740754,930,0,2390,230,310,170,True
720489,350,0,2460,210,290,90,True
718523,540,600,2470,210,280,90,True
767738,660,0,2540,210,290,90,True
731999,350,0,2550,210,280,90,True
705165,930,0,2560,230,310,140,True
761664,540,600,2560,210,280,90,True
603416,930,0,2700,230,310,120,True
700352,930,0,2820,230,310,120,True
701080,930,0,2940,230,310,120,True
703336,930,0,3060,230,310,120,True
703338,930,0,3180,230,310,120,True
713749,930,0,3300,230,310,120,True
723028,930,0,3420,230,310,120,True
733145,930,0,3540,230,310,120,True
733148,930,0,3660,230,310,120,True
733302,930,0,3780,230,310,120,True
737112,930,0,3900,230,310,120,True
737147,930,0,4020,230,310,120,True
761191,930,0,4140,230,310,120,True
761695,930,0,4260,230,310,120,True
767670,930,0,4380,230,310,120,True
767728,930,0,4500,230,310,120,True
767734,930,0,4620,230,310,120,True
767741,930,0,4740,230,310,120,True
767742,930,0,4860,230,310,120,True
768957,930,0,4980,230,310,120,True
770673,930,0,5100,230,310,120,True
770675,930,0,5220,230,310,120,True
774645,930,0,5340,230,310,120,True
783070,930,0,5460,230,310,120,True
784991,930,0,5580,230,310,120,True
790426,930,0,5700,230,310,120,True
742078,930,0,5820,220,290,200,True
713413,930,0,6020,220,290,80,True

Execution,0.004s
Fill,24.52%
