SKU,X,Y,Z,Len,Wid,Hgt,Rot
770803,0,0,0,260,580,190,True
792545,260,0,0,230,540,90,True
703951,490,0,0,280,370,80,True
704053,770,0,0,280,370,80,True
762140,0,580,0,260,340,180,True
762157,260,580,0,310,420,130,True
762157,570,580,0,310,420,130,True
732529,880,580,0,310,420,110,True
732531,260,0,90,220,280,80,True
715687,490,0,90,270,360,100,True
717852,760,0,90,260,360,100,True
782716,0,0,190,260,410,290,True
747093,260,0,190,310,510,210,True
736860,570,0,190,250,510,200,True
733842,820,0,190,380,230,190,False
766166,820,230,190,350,280,70,False
748877,0,410,190,250,130,160,False
703207,0,580,190,260,390,230,True
761153,260,580,190,310,410,130,True
761154,570,580,190,310,410,130,True
784270,880,580,190,310,410,130,True
705423,820,230,260,350,260,120,False
704948,260,580,320,310,250,340,False
784270,570,580,320,310,410,130,True
724280,880,580,320,320,240,120,False
708183,260,830,320,310,140,180,False
704016,260,0,400,310,230,240,False
785841,570,0,400,250,500,210,True
747075,820,0,400,200,500,210,True
767725,1020,0,400,180,260,120,True
761211,260,230,400,310,240,230,False
703205,0,580,420,260,390,220,True
796664,570,580,450,310,260,210,False
724282,880,580,450,320,240,120,False
708183,570,840,450,310,140,180,False
737729,0,0,480,260,360,150,True
758869,0,410,480,250,130,160,False
736854,880,580,570,310,240,120,False
708184,880,820,570,310,130,180,False
705154,570,0,610,250,340,180,True
707565,820,0,610,370,230,200,False
723510,820,230,610,370,220,200,False
747686,0,0,630,260,360,120,True
704002,260,0,640,310,230,230,False
704024,260,230,640,310,230,230,False
738995,0,580,640,260,350,120,True
761235,260,580,660,310,230,230,False
758123,570,580,660,310,250,190,False
746282,260,830,660,210,160,190,False
703677,570,840,660,300,140,180,False
736854,880,580,690,310,240,120,False
772900,0,0,750,260,340,110,True
705162,0,580,760,250,340,180,True
776717,570,0,790,250,330,130,True
723510,820,0,810,370,220,200,False
704760,820,230,810,350,270,290,False
703336,880,580,810,310,230,120,False
741173,570,580,850,180,250,220,True
790777,0,0,860,250,300,130,True
705106,260,0,870,300,230,140,False
733725,260,230,870,290,230,140,False
710301,260,580,890,310,230,120,False
723035,570,0,920,250,190,170,False
714114,880,580,930,310,230,120,False
724311,0,580,940,230,310,120,True
741170,0,0,990,220,290,230,True
767738,260,0,1010,290,210,90,False
723510,820,0,1010,370,220,200,False
729949,260,230,1010,280,210,110,False
726941,260,580,1010,310,230,120,False
764827,880,580,1050,310,230,120,False
767727,0,580,1060,230,310,120,True
718910,260,0,1100,280,210,90,False
700391,820,230,1100,350,270,160,False
761240,260,230,1120,280,210,90,False
767727,260,580,1130,310,230,120,False
767727,880,580,1170,310,230,120,False
767734,0,580,1180,230,310,120,True
762119,260,0,1190,280,210,90,False
785166,820,0,1210,320,210,120,False
767737,260,580,1250,310,230,120,False
770200,820,230,1260,350,270,70,False
767742,880,580,1290,310,230,120,False
770675,0,580,1300,230,310,120,True
770200,820,230,1330,350,270,70,False
792125,260,580,1370,310,230,120,False

Execution,0.002s
Fill,60.62%
