SKU,X,Y,Z,Len,Wid,Hgt,Rot
780113,0,0,0,350,600,220,True
780141,350,0,0,350,600,220,True
723015,700,0,0,500,390,190,False
722260,700,390,0,400,210,180,False
727593,0,600,0,240,400,220,True
793592,350,600,0,460,400,170,False
759662,810,600,0,290,400,90,True
787240,810,600,90,290,210,80,False
780136,0,0,220,290,600,210,True
710713,350,0,220,390,510,200,True
747083,740,0,220,310,510,200,True
746559,1050,0,220,150,260,180,True
720140,1050,260,220,150,210,150,True
704798,0,600,220,200,400,210,True
703674,200,600,220,140,310,180,True
704805,350,600,220,200,400,210,True
736961,550,600,220,200,400,210,True
774750,750,600,220,450,240,160,False
766485,350,0,420,310,510,210,True
767885,740,0,420,310,510,200,True
745861,1050,0,420,140,410,200,True
704044,0,0,430,290,180,290,False
704025,0,180,430,290,170,290,False
799830,0,350,430,260,250,210,False
704602,0,600,430,200,390,210,True
708175,200,600,430,140,310,180,True
704603,350,600,430,200,390,210,True
708188,550,600,430,200,400,180,True
770564,750,600,430,440,330,140,False
708194,200,600,610,140,310,180,True
704801,550,600,610,200,390,210,True
704759,750,600,610,450,270,220,False
708196,750,870,610,310,130,180,False
747090,740,0,620,310,500,200,True
755956,1050,0,620,140,410,190,True
768211,350,0,630,310,500,200,True
707902,0,600,640,200,340,200,True
703307,350,600,640,190,390,180,True
769927,0,0,720,260,180,190,False
719620,0,180,720,290,220,210,False
741181,0,400,720,260,200,200,False
708260,200,600,790,140,310,180,True
769885,1050,0,810,140,410,190,True
704948,740,0,820,310,250,340,False
774924,740,250,820,310,250,260,False
762671,350,600,820,190,280,380,True
767988,550,600,820,190,260,130,True
747075,350,0,830,200,500,210,True
722105,750,600,830,450,270,220,False
700734,0,600,840,170,320,250,True
761701,0,180,930,290,210,170,False
775838,0,400,930,260,190,130,False
741175,550,600,950,190,250,220,True
708263,200,600,970,140,310,180,True
747087,350,0,1040,200,440,150,True
794985,750,600,1050,450,270,220,False
741172,0,400,1060,250,190,210,False
763305,740,250,1080,280,210,80,False
760191,0,600,1090,170,300,290,True
789452,0,180,1100,280,210,280,False
710638,740,0,1160,310,230,240,False
761211,740,250,1160,310,240,230,False
707700,550,600,1170,190,210,120,True
789728,350,0,1190,190,440,170,True
752324,750,600,1270,410,270,230,False
775859,350,0,1360,180,310,180,True
737251,0,180,1380,280,210,110,False
760192,0,600,1380,170,300,290,True
761661,740,250,1390,310,240,230,False
712818,740,0,1400,310,230,230,False
784252,0,180,1490,280,210,110,False
789812,750,600,1500,410,260,300,False
765790,350,0,1540,180,300,290,True
718523,0,180,1600,280,210,90,False
704579,740,250,1620,310,210,200,False
704584,740,0,1630,310,210,200,False
770103,0,600,1670,170,300,290,True
729523,0,180,1690,280,210,90,False
761451,0,180,1780,280,210,90,False
701857,750,600,1800,320,260,210,False
704591,740,250,1820,310,210,200,False
748207,740,0,1830,310,210,200,False
756966,750,600,2010,320,240,230,False
754596,740,250,2020,310,210,200,False
763548,740,0,2030,310,180,150,False
709520,740,250,2220,290,210,110,False
700404,750,600,2240,320,230,230,False
738766,740,250,2330,290,210,110,False
733725,750,600,2470,290,230,140,False
702239,750,600,2610,280,220,90,False
765667,750,600,2700,280,220,90,False

Execution,0.003s
Fill,43.45%
