SKU,X,Y,Z,Len,Wid,Hgt,Rot
793592,0,0,0,400,460,170,True
774750,400,0,0,240,450,160,True
723023,640,0,0,310,420,130,True
761679,950,0,0,250,340,110,True
716817,0,460,0,400,200,140,False
788710,400,460,0,340,490,170,True
762766,740,460,0,420,310,120,False
765944,0,660,0,260,340,110,True
735619,740,770,0,260,180,100,False
721355,0,0,170,400,290,230,False
752304,400,0,170,340,430,200,True
799564,740,0,170,280,420,110,True
703675,0,290,170,310,140,180,False
763540,0,460,170,400,210,190,False
747083,400,460,170,310,510,200,True
755655,710,460,170,240,510,200,True
784015,950,460,170,240,510,200,True
712063,0,670,170,400,210,180,False
704053,740,0,280,280,370,80,True
708186,0,460,360,400,190,180,False
740617,0,670,360,250,330,160,True
758550,250,670,360,140,290,130,True
707902,400,0,370,340,200,200,False
761073,740,0,370,310,410,130,True
748547,1050,0,370,140,290,120,True
733187,400,200,370,310,230,170,False
747090,400,460,370,310,500,200,True
704515,710,460,370,300,500,310,True
775838,1010,460,370,190,260,130,True
707700,1010,720,370,190,210,120,True
705054,0,0,400,260,290,220,True
748877,260,0,400,130,250,160,True
704028,0,290,400,300,170,290,False
743369,740,0,500,310,180,380,False
708183,1050,0,500,140,310,180,True
733715,740,180,500,300,230,140,False
749052,0,670,520,250,330,140,True
708198,250,670,520,140,310,180,True
763562,0,460,540,310,180,150,False
747676,400,0,570,300,200,290,False
733716,400,200,570,300,230,140,False
747075,400,460,570,200,500,210,True
708119,0,0,620,260,180,190,False
700033,740,180,640,300,220,130,False
717582,0,670,660,250,200,150,False
705053,710,460,680,220,500,190,True
760191,1010,460,680,170,300,290,True
707917,400,200,710,280,210,110,False
746243,400,460,780,200,370,140,True
718199,710,460,870,210,320,200,True
701080,740,180,880,310,230,120,False
701081,740,180,1000,310,230,120,False
785593,710,460,1070,210,320,100,True
718855,740,180,1120,310,230,120,False
720600,740,180,1240,310,230,120,False
724311,740,180,1360,310,230,120,False
733148,740,180,1480,310,230,120,False
737112,740,180,1600,310,230,120,False
760785,740,180,1720,310,230,120,False
760786,740,180,1840,310,230,120,False

Execution,0.003s
Fill,35.49%
