SKU,X,Y,Z,Len,Wid,Hgt,Rot
790275,0,0,0,260,360,120,True
737987,260,0,0,270,350,120,True
737988,530,0,0,270,350,120,True
738985,800,0,0,270,350,120,True
705422,0,360,0,260,350,120,True
738985,260,360,0,270,350,120,True
738985,530,360,0,270,350,120,True
738985,800,360,0,270,350,120,True
738991,530,710,0,350,270,120,False
722224,0,0,120,260,300,210,True
739054,260,0,120,270,350,120,True
705422,530,0,120,260,350,120,True
705430,790,0,120,260,350,120,True
799830,0,360,120,260,250,210,False
716265,260,360,120,260,350,120,True
738987,520,360,120,260,350,120,True
738987,780,360,120,260,350,120,True
799830,0,610,120,260,250,210,False
738987,520,710,120,350,260,120,False
738987,260,0,240,260,350,120,True
739044,530,0,240,260,350,120,True
799830,260,360,240,260,250,210,False
799888,520,360,240,250,260,210,True
799888,770,360,240,250,260,210,True
799888,260,710,240,260,250,210,False
799963,520,710,240,250,260,210,True
799963,770,710,240,250,260,210,True
799963,0,0,330,260,250,210,False

Execution,0.001s
Fill,52.39%
