SKU,X,Y,Z,Length,Width,Height,Rotated
708120,0,0,0,450,450,200,False
747080,450,0,0,550,350,200,False
707776,1000,0,0,200,350,200,True
747951,0,450,0,350,550,200,True
708107,350,450,0,350,550,150,True
747090,700,450,0,500,350,200,False
753689,700,800,0,500,200,200,False
600591,0,0,200,500,350,150,False
600595,500,0,200,500,350,150,False
707785,1000,0,200,200,350,200,True
601032,0,350,200,500,350,150,False
704078,500,350,200,500,350,150,False
707902,1000,350,200,200,350,200,True
704757,0,700,200,550,300,200,False
704757,550,700,200,550,300,200,False
736672,0,0,400,500,350,150,False
737309,500,0,400,500,350,150,False
705564,0,350,400,450,350,150,False
761055,450,350,400,450,350,150,False
703315,900,350,400,300,350,150,True
761788,0,700,400,450,300,100,False
761788,450,700,400,450,300,100,False
706641,900,700,400,300,250,100,False
761055,0,0,550,450,350,150,False
761055,450,0,550,450,350,150,False
717541,900,0,550,300,350,150,True
761055,0,350,550,450,350,150,False
761055,450,350,550,450,350,150,False
770200,900,350,550,300,350,100,True
769678,0,700,550,400,300,150,False
783268,400,700,550,400,300,150,False
791941,800,700,550,400,300,150,False
704757,0,0,700,550,300,200,False
704757,550,0,700,550,300,200,False
704757,0,300,700,550,300,200,False
704757,550,300,700,550,300,200,False
761067,0,600,700,450,350,150,False
761067,450,600,700,450,350,150,False
704589,900,600,700,250,350,200,True
761067,0,0,900,450,350,150,False
761067,450,0,900,450,350,150,False
722878,900,0,900,250,350,150,True
761067,0,350,900,450,350,150,False
761073,450,350,900,450,350,150,False
724174,900,350,900,250,350,150,True
715687,0,700,900,400,300,100,False
705370,400,700,900,450,250,150,False
733149,850,700,900,350,250,150,False
761073,0,0,1050,450,350,150,False
761073,450,0,1050,450,350,150,False
733153,900,0,1050,250,350,150,True
761073,0,350,1050,450,350,150,False
761073,450,350,1050,450,350,150,False
733312,900,350,1050,250,350,150,True
774093,0,700,1050,450,250,150,False
785915,450,700,1050,400,250,150,False
741095,850,700,1050,350,250,150,False
740702,0,0,1200,400,350,200,False
744565,400,0,1200,400,350,200,False
733660,800,0,1200,400,300,200,False
783765,0,350,1200,400,300,200,False
723589,400,350,1200,400,250,200,False
704796,800,350,1200,350,250,200,False
708189,0,650,1200,450,200,200,False
756546,450,650,1200,450,200,200,False
755956,0,850,1200,450,150,200,False
768171,450,850,1200,450,150,200,False
747093,0,0,1400,550,350,250,False
704768,550,0,1400,450,300,250,False
741172,1000,0,1400,200,250,250,True
704768,0,350,1400,450,300,250,False
704768,450,350,1400,450,300,250,False
719620,900,350,1400,300,250,250,False
704768,0,650,1400,450,300,250,False
704768,450,650,1400,450,300,250,False
705199,900,650,1400,300,250,200,False
722105,0,0,1650,450,300,250,False
722146,450,0,1650,450,300,250,False
762119,900,0,1650,300,250,100,False
739022,0,300,1650,450,300,250,False
764501,450,300,1650,450,300,250,False
763305,900,300,1650,300,250,100,False
764501,0,600,1650,450,300,250,False
764501,450,600,1650,450,300,250,False
769439,900,600,1650,300,250,100,False
704880,0,0,1900,500,300,300,False
764501,500,0,1900,450,300,250,False
789452,950,0,1900,250,300,300,True
708124,0,300,1900,400,350,300,False
786238,400,300,1900,400,350,300,False
767962,800,300,1900,350,300,300,False
764501,0,650,1900,450,300,250,False
786662,450,650,1900,450,300,250,False
704025,900,650,1900,300,200,300,False
705470,0,0,2200,350,300,250,False
769016,350,0,2200,350,300,250,False
747075,700,0,2200,500,200,250,False
708128,0,300,2200,400,250,250,False
708255,400,300,2200,450,200,250,False
780089,850,300,2200,350,200,200,False
780662,0,550,2200,200,450,200,True
712818,200,550,2200,250,350,250,True
748979,450,550,2200,250,350,250,True
749507,700,550,2200,250,350,250,True
738197,950,550,2200,250,350,200,True
756584,0,0,2450,550,300,350,False
769669,550,0,2450,500,250,300,False
727952,1050,0,2450,150,250,250,True
704944,0,300,2450,350,250,350,False
704948,350,300,2450,350,250,350,False
764568,700,300,2450,350,250,200,False
728133,1050,300,2450,150,250,250,True
768175,0,550,2450,350,250,200,False
771039,350,550,2450,350,250,200,False
749059,700,550,2450,350,250,150,False
700309,0,800,2450,400,200,250,False
704798,400,800,2450,400,200,250,False
704801,800,800,2450,400,200,250,False
760786,0,0,2800,350,250,150,False
762780,350,0,2800,350,250,150,False
764825,700,0,2800,350,250,150,False
767590,0,250,2800,350,250,150,False
767670,350,250,2800,350,250,150,False
767728,700,250,2800,350,250,150,False
785224,0,500,2800,350,250,150,False
712748,350,500,2800,350,250,100,False
716817,700,500,2800,400,200,150,False
746261,0,750,2800,400,200,150,False
774324,400,750,2800,400,200,150,False
710333,0,0,2950,400,200,250,False
753284,400,0,2950,400,200,250,False
780148,800,0,2950,350,200,200,False
704739,0,200,2950,300,200,300,False
704739,300,200,2950,300,200,300,False
704739,600,200,2950,300,200,300,False
704739,900,200,2950,300,200,300,False
704740,0,400,2950,300,200,300,False
704740,300,400,2950,300,200,300,False
704740,600,400,2950,300,200,300,False
704740,900,400,2950,300,200,300,False
704754,0,600,2950,300,200,300,False
704754,300,600,2950,300,200,300,False
704754,600,600,2950,300,200,300,False
704754,900,600,2950,300,200,300,False
747676,0,800,2950,300,200,300,False
759180,300,800,2950,300,200,300,False
706623,600,800,2950,350,150,200,False
743369,0,0,3250,350,200,400,False
743369,350,0,3250,350,200,400,False
743369,700,0,3250,350,200,400,False
743369,0,200,3250,350,200,400,False
708198,350,200,3250,350,150,200,False
708263,700,200,3250,350,150,200,False

ExecutionTime,0.012 seconds
FillRate,77.31%
