SKU,X,Y,Z,Len,Wid,Hgt,Rot
790145,0,0,0,400,600,220,True
780113,400,0,0,350,600,220,True
762750,750,0,0,450,350,130,False
603588,750,350,0,330,250,130,False
789416,0,600,0,400,300,120,False
759662,400,600,0,290,400,90,True
783267,690,600,0,290,400,90,True
713413,980,600,0,220,290,80,True
750419,400,600,90,200,400,130,True
703269,690,600,90,260,390,70,True
766166,0,600,120,350,280,70,False
700125,750,0,130,420,280,80,False
727488,750,350,130,290,210,90,False
704303,0,0,220,350,540,200,True
704478,400,0,220,250,570,300,True
771636,650,0,220,540,230,80,False
744565,0,600,220,380,340,170,False
703307,400,600,220,190,390,180,True
765033,590,600,220,280,370,160,True
740775,870,600,220,330,250,160,False
705039,650,0,300,370,230,200,False
728931,650,230,300,260,340,110,True
737519,910,230,300,260,330,110,True
779666,0,600,390,380,260,210,False
762671,400,600,400,190,280,380,True
707477,590,600,400,200,380,210,True
773849,790,600,400,410,280,210,False
704760,0,0,420,350,270,290,False
715487,0,270,420,350,270,230,False
744924,400,0,520,250,310,260,True
750103,650,0,520,510,310,260,False
739294,400,310,520,210,260,140,True
781589,650,310,520,510,240,200,False
762386,0,600,600,310,260,210,False
777882,590,600,610,200,350,150,True
782551,790,600,610,410,210,210,False
755958,790,810,610,410,140,200,False
707700,400,310,660,210,190,120,False
704956,0,0,710,290,270,210,False
733698,0,270,710,350,270,150,False
763558,590,600,760,180,310,150,True
790926,400,0,780,240,310,230,True
747083,650,0,780,510,310,200,False
774727,400,310,780,190,260,130,True
784015,650,310,780,510,240,200,False
755253,400,600,780,160,280,200,True
737714,0,600,810,310,230,230,False
764568,790,600,820,310,210,200,False
704025,790,810,820,290,170,290,False
746430,0,270,860,350,270,140,False
723018,400,310,910,140,250,150,True
723266,590,600,910,170,310,170,True
733718,0,0,920,290,230,140,False
747090,650,0,980,500,310,200,False
747086,650,310,980,510,210,200,False
784147,0,270,1000,350,270,120,False
717636,400,0,1010,210,310,190,True
708175,790,600,1020,310,140,180,False
733724,0,600,1040,290,230,140,False
748547,0,0,1060,290,140,120,False
705430,0,270,1120,350,260,120,False
700282,650,0,1180,280,310,210,True
790439,650,310,1180,330,210,130,False
705459,0,270,1240,350,260,120,False
707564,650,310,1310,320,170,250,False
739044,0,270,1360,350,260,120,False
740713,650,0,1390,240,310,120,True
729410,0,270,1480,350,260,110,False
733302,650,0,1510,230,310,120,True
771073,0,270,1590,330,250,150,False
739364,650,0,1630,230,310,120,True
782075,0,270,1740,330,250,150,False
761275,650,0,1750,230,310,120,True
774964,650,0,1870,230,310,120,True
784991,0,270,1890,310,230,120,False
787267,650,0,1990,230,310,120,True

Execution,0.004s
Fill,45.88%
