SKU,X,Y,Z,Length,Width,Height,Rotated
725278,10,10,0,500,490,200,False
780134,510,10,0,600,350,210,False
750103,10,500,0,510,310,260,False
704880,520,500,0,460,280,290,False
704776,520,780,0,300,200,300,False
736961,980,500,0,200,400,210,True
704740,10,810,0,290,190,290,False
787172,510,360,0,410,140,200,False
750111,20,20,300,610,290,210,False
752304,20,310,300,430,340,200,False
752320,450,310,300,430,320,210,False
704757,630,20,300,510,270,200,False
704757,880,310,300,270,510,200,True
704948,20,650,300,310,250,340,False
739022,450,630,300,420,280,210,False
764075,880,820,300,240,140,220,False
704757,30,30,640,510,270,200,False
704757,540,30,640,510,270,200,False
704757,30,300,640,510,270,200,False
776661,540,300,640,460,270,220,False
722105,30,570,640,450,270,220,False
722105,540,570,640,450,270,220,False
700309,1000,300,640,200,390,210,True
759180,1000,690,640,180,300,290,True
794818,30,840,640,410,140,190,False
769982,540,840,640,330,160,190,False
722105,40,40,930,450,270,220,False
722105,490,40,930,450,270,220,False
722105,40,310,930,450,270,220,False
704768,490,310,930,450,270,220,False
704768,40,580,930,450,270,220,False
704768,490,580,930,450,270,220,False
747894,940,310,930,210,510,210,True
708196,40,850,930,310,130,180,False
788268,940,40,930,260,190,130,False
704768,50,50,1150,450,270,220,False
704768,500,50,1150,450,270,220,False
794985,50,320,1150,450,270,220,False
794985,500,320,1150,450,270,220,False
794985,50,590,1150,450,270,220,False
794985,500,590,1150,450,270,220,False
764136,950,320,1150,250,480,180,True
757022,950,50,1150,190,260,130,True
715381,950,800,1150,250,180,130,False
794985,60,60,1370,450,270,220,False
773849,60,330,1370,410,280,210,False
703205,510,60,1370,390,260,220,False
707290,470,330,1370,440,330,140,False
707290,470,660,1370,440,330,140,False
762747,910,330,1370,280,420,160,True
705013,60,610,1370,380,280,170,False
704044,900,60,1370,290,180,290,False
766241,910,750,1370,280,210,110,False
789443,70,70,1660,310,260,220,False
600591,70,330,1660,470,310,120,False
601571,540,330,1660,470,310,120,False
740752,380,70,1660,350,260,190,False
762742,70,640,1660,460,310,120,False
746037,540,640,1660,460,310,120,False
704016,730,70,1660,310,230,240,False
704049,1010,330,1660,180,290,290,True
790109,1010,620,1660,170,300,290,True
704016,80,80,1950,310,230,240,False
704016,390,80,1950,310,230,240,False
704016,80,310,1950,310,230,240,False
739512,390,310,1950,460,310,120,False
707565,700,80,1950,370,230,200,False
703734,390,620,1950,370,270,170,False
703734,80,540,1950,270,370,170,True
761067,850,310,1950,310,420,130,True
704024,850,730,1950,310,230,230,False
765043,90,90,2190,360,240,190,False
704024,450,90,2190,310,230,230,False
704024,90,330,2190,310,230,230,False
704024,760,90,2190,310,230,230,False
704002,400,330,2190,310,230,230,False
712818,90,560,2190,310,230,230,False
707681,710,330,2190,350,260,180,False
710333,400,560,2190,200,390,210,True
759782,710,590,2190,320,250,200,False
748207,90,790,2190,310,210,200,False
765369,100,100,2420,470,310,110,False
705148,570,100,2420,340,260,180,False
732799,100,410,2420,360,260,170,False
720050,460,410,2420,330,250,190,False
705156,100,670,2420,340,250,180,False
705163,790,410,2420,340,250,180,False
704539,790,660,2420,340,250,150,False
707776,460,660,2420,190,340,190,True
761701,910,100,2420,290,210,170,False
712063,110,110,2610,400,210,180,False
737239,110,320,2610,360,260,160,False
739232,470,320,2610,410,260,140,False
789728,510,110,2610,440,190,170,False
707785,110,580,2610,350,200,200,False
703307,470,580,2610,390,190,180,False
746430,880,320,2610,270,350,140,True
700752,880,670,2610,250,330,140,True
733722,470,770,2610,300,230,140,False
790439,110,780,2610,330,210,130,False
746430,120,120,2810,350,270,140,False
746430,470,120,2810,350,270,140,False
746430,120,390,2810,350,270,140,False
746430,820,120,2810,350,270,140,False
756382,470,390,2810,360,260,140,False
739195,830,390,2810,280,420,110,True
723622,470,650,2810,360,270,120,False
705451,120,660,2810,350,260,120,False
767725,830,810,2810,260,180,120,False
757265,130,130,2950,420,280,110,False
712897,550,130,2950,410,280,110,False
705370,130,410,2950,410,210,140,False
738995,540,410,2950,350,260,120,False
728923,130,620,2950,340,270,110,False
700986,540,670,2950,350,260,110,False
765943,890,410,2950,260,340,110,True
736238,960,130,2950,210,280,110,True
715687,140,140,3090,360,270,100,False
750776,500,140,3090,360,270,100,False
732519,140,410,3090,320,240,120,False
734588,860,140,3090,320,240,120,False
786735,460,410,3090,360,270,90,False
748724,820,410,3090,360,270,90,False
767742,140,650,3090,310,230,120,False
767734,460,680,3090,310,230,120,False
755724,820,680,3090,310,230,120,False
761191,150,150,3210,310,230,120,False
767670,460,150,3210,310,230,120,False
704043,150,380,3210,380,280,80,False
787732,530,380,3210,360,260,90,False
787729,150,660,3210,360,260,90,False
787738,530,640,3210,360,260,90,False
788720,890,380,3210,260,360,90,True
786442,770,150,3210,320,210,120,False
704053,160,160,3330,370,280,80,False
782723,530,160,3330,350,260,90,False
782723,160,440,3330,350,260,90,False
786442,880,160,3330,320,210,120,False
786442,510,440,3330,320,210,120,False
738855,830,440,3330,360,270,80,False
785593,160,700,3330,320,210,100,False
787240,510,650,3330,290,210,80,False

ExecutionTime,0.001 seconds
FillRate,56.68%
