SKU,X,Y,Z,Len,Wid,Hgt,Rot
780113,0,0,0,350,600,220,True
790142,350,0,0,280,600,210,True
771636,630,0,0,540,230,80,False
766166,630,230,0,280,350,70,True
746241,910,230,0,260,350,70,True
704898,0,600,0,330,400,210,True
704798,350,600,0,200,400,210,True
704805,550,600,0,200,400,210,True
704806,750,600,0,200,400,210,True
778781,950,600,0,250,330,200,True
700392,630,0,80,310,230,120,False
723622,630,230,80,270,360,120,True
735873,900,230,80,270,350,120,True
704760,0,0,220,350,270,290,False
704478,350,0,220,250,570,300,True
750108,600,0,220,310,510,260,True
704431,910,0,220,290,480,200,True
746430,0,270,220,350,270,140,False
739991,0,600,220,200,400,180,True
716817,350,600,220,200,400,140,True
779171,550,600,220,300,380,120,True
705451,850,600,220,350,260,120,False
770210,0,270,360,350,270,140,False
700309,350,600,360,200,390,210,True
708124,550,600,360,330,390,260,True
704602,880,600,360,200,390,210,True
704603,0,600,400,200,390,210,True
738995,0,0,510,350,260,120,False
723554,0,270,510,250,330,130,True
785841,350,0,520,250,500,210,True
747083,600,0,520,310,510,200,True
736860,910,0,520,250,510,200,True
703307,350,600,570,190,390,180,True
704885,0,600,610,190,290,290,True
754242,550,600,620,210,390,150,True
700734,880,600,620,320,170,250,False
718199,880,770,620,320,210,200,False
724472,0,0,630,310,260,210,False
799830,0,270,640,250,260,210,True
747081,600,0,720,310,500,210,True
755655,910,0,720,240,510,200,True
754230,350,0,730,240,500,270,True
762671,350,600,750,190,280,380,True
708212,550,600,770,210,310,200,True
769670,0,0,840,310,240,240,False
767725,0,270,850,180,260,120,True
704025,880,600,870,290,170,290,False
785166,880,770,870,320,210,120,False
704044,0,600,900,180,290,290,True
747894,910,0,920,210,510,210,True
747084,600,0,930,310,500,200,True
708995,0,270,970,170,210,180,True
754596,550,600,970,210,310,200,True
717636,880,770,990,310,210,190,False
740923,350,0,1000,240,460,160,True
704014,0,0,1080,310,230,240,False
747090,600,0,1130,310,500,200,True
747086,910,0,1130,210,510,200,True
765705,350,0,1160,240,310,230,True
764643,550,600,1170,210,310,190,True
795060,880,770,1180,310,180,180,False
704049,0,600,1190,180,290,290,True
704016,0,0,1320,310,230,240,False
731574,600,0,1330,250,500,200,True
786442,910,0,1330,210,320,120,True
736238,550,600,1360,210,280,110,True
769853,880,770,1360,300,180,280,False
712817,350,0,1390,230,310,240,True
798439,910,0,1450,210,280,100,True
762119,550,600,1470,210,280,90,True
742086,600,0,1530,250,340,230,True
704002,0,0,1560,310,230,230,False
704024,350,0,1630,230,310,230,True
700859,600,0,1760,250,340,110,True
761671,0,0,1790,310,230,230,False
765686,350,0,1860,230,310,230,True
765942,600,0,1870,250,330,110,True
734965,600,0,1980,250,330,90,True
744106,0,0,2020,310,230,160,False
724282,600,0,2070,240,320,120,True
714146,350,0,2090,230,300,140,True
710301,0,0,2180,310,230,120,False
705199,600,0,2190,240,300,160,True
787240,350,0,2230,210,290,80,True
722837,0,0,2300,310,230,120,False
726941,0,0,2420,310,230,120,False
733148,0,0,2540,310,230,120,False
739364,0,0,2660,310,230,120,False
750676,0,0,2780,310,230,120,False
760786,0,0,2900,310,230,120,False
767727,0,0,3020,310,230,120,False
774964,0,0,3140,310,230,120,False
792125,0,0,3260,310,230,120,False

Execution,0.004s
Fill,36.67%
