SKU,X,Y,Z,Len,Wid,Hgt,Rot
780134,0,0,0,350,600,210,True
723015,350,0,0,390,500,190,True
793592,740,0,0,460,400,170,False
700391,0,600,0,350,270,160,False
763545,350,600,0,210,400,180,True
774142,560,600,0,200,400,140,True
750419,760,600,0,200,400,130,True
749059,960,600,0,240,330,130,True
705218,0,0,210,350,260,150,False
704480,350,0,210,250,570,280,True
750103,600,0,210,310,510,260,True
704757,910,0,210,270,510,200,True
737267,0,260,210,350,260,150,False
721355,0,600,210,290,400,230,True
708124,350,600,210,330,390,260,True
703205,680,600,210,260,390,220,True
796664,940,600,210,260,310,210,True
750826,0,0,360,350,230,160,False
759824,0,260,360,250,340,180,True
733658,0,600,440,290,370,180,True
704603,350,600,470,200,390,210,True
708192,550,600,470,130,310,180,True
747093,680,600,470,510,310,210,False
745694,350,0,490,250,510,200,True
747093,600,0,490,310,510,210,True
704757,910,0,490,270,510,200,True
752710,0,0,520,350,230,160,False
744924,0,260,540,250,310,260,True
705039,0,600,620,230,370,200,True
785224,0,0,680,320,230,120,False
765416,350,600,680,200,300,290,True
747090,680,600,680,500,310,200,False
731574,350,0,690,250,500,200,True
755655,600,0,700,240,510,200,True
718245,910,0,700,290,290,200,False
769439,910,290,700,290,210,90,False
738779,910,290,790,280,210,110,False
740751,0,0,800,320,220,170,False
733729,0,260,800,240,310,180,True
732527,0,600,820,230,310,120,True
700282,680,600,880,280,310,210,True
763558,960,600,880,180,310,150,True
728652,350,0,890,250,330,140,True
778790,600,0,900,240,480,120,True
704969,910,0,900,290,270,200,False
704027,910,290,900,290,180,290,False
755724,0,600,940,230,310,120,True
785593,0,0,970,320,210,100,False
760192,350,600,970,170,300,290,True
702261,0,260,980,240,310,130,True
700363,600,0,1020,240,310,120,True
739163,350,0,1030,250,330,140,True
761695,0,600,1060,230,310,120,True
738783,0,0,1070,280,210,110,False
740713,680,600,1090,240,310,120,True
708194,960,600,1090,140,310,180,True
704969,910,0,1100,290,270,200,False
740757,0,260,1110,240,310,120,True
767590,600,0,1140,240,310,120,True
761332,350,0,1170,250,330,120,True
723768,0,0,1180,280,210,90,False
774627,0,600,1180,230,310,120,True
704044,910,290,1190,290,180,290,False
767590,680,600,1210,240,310,120,True
790202,0,260,1230,230,310,120,True
792125,600,0,1260,230,310,120,True
704025,350,600,1260,170,290,290,True
779650,0,0,1270,260,190,130,False
708198,960,600,1270,140,310,180,True
763559,350,0,1290,180,300,150,True
704049,910,0,1300,290,180,290,False
709555,0,600,1300,140,290,120,True
743757,680,600,1330,140,290,120,True
769927,0,260,1350,180,260,190,True

Execution,0.003s
Fill,60.97%
