SKU,X,Y,Z,Len,Wid,Hgt,Rot
769955,0,0,0,310,520,210,True
769851,310,0,0,300,510,210,True
704757,610,0,0,270,510,200,True
704757,880,0,0,270,510,200,True
740702,0,520,0,310,390,160,True
600591,310,520,0,310,470,120,True
736672,620,520,0,310,470,120,True
735865,930,520,0,270,350,120,True
720883,310,520,120,310,420,70,True
762575,620,520,120,540,230,90,False
752576,620,750,120,490,240,90,False
750103,0,0,210,310,510,260,True
704757,310,0,210,270,510,200,True
704757,580,0,210,270,510,200,True
704757,850,0,210,270,510,200,True
704944,0,520,210,310,250,340,False
781504,310,520,210,310,460,130,True
600595,620,520,210,310,460,120,True
735873,930,520,210,270,350,120,True
714269,0,770,210,310,230,250,False
747854,310,520,340,270,460,230,True
737881,620,520,340,270,460,200,True
705196,890,520,340,300,460,160,True
704768,310,0,410,270,450,220,True
740703,580,0,410,330,490,160,True
761301,910,0,410,290,390,160,True
713413,0,770,460,290,220,80,False
743369,0,0,470,310,180,380,False
743369,0,180,470,310,180,380,False
700281,0,360,470,290,150,200,False
704768,620,520,540,270,450,220,True
743369,890,520,540,310,180,380,False
743369,890,700,540,310,180,380,False
743369,0,520,550,310,180,380,False
748201,0,770,550,310,210,190,False
715009,580,0,570,260,490,240,True
733601,910,0,570,290,370,180,True
788876,910,370,570,250,120,150,False
704768,310,520,570,270,450,220,True
704768,310,0,630,270,450,220,True
743757,0,360,670,290,140,120,False
789452,0,770,740,280,210,280,False
789285,910,0,750,260,370,210,True
704768,620,520,760,270,450,220,True
704768,310,520,790,270,450,220,True
722021,580,0,810,260,450,220,True
759180,0,0,850,300,180,290,False
704768,310,0,850,270,450,220,True
769670,0,180,850,310,240,240,False
765802,890,520,920,300,180,290,False
761271,890,700,920,310,240,230,False
763550,0,520,930,310,180,150,False
794870,910,0,960,240,370,200,True
704768,620,520,980,270,450,220,True
722105,310,520,1010,270,450,220,True
714798,0,770,1020,280,150,200,False
722021,580,0,1030,260,450,220,True
722105,310,0,1070,270,450,220,True
763560,0,520,1080,310,180,150,False
761271,0,180,1090,310,240,230,False
704028,0,0,1140,300,170,290,False
761271,890,700,1150,310,240,230,False
794870,910,0,1160,240,370,200,True
722105,620,520,1200,270,450,220,True
768266,890,520,1210,260,180,130,False
714798,0,770,1220,280,150,200,False
763562,0,520,1230,310,180,150,False
722105,310,520,1230,270,450,220,True
722021,580,0,1250,260,450,220,True
722105,310,0,1290,270,450,220,True
761271,0,180,1320,310,240,230,False
739731,890,520,1340,250,180,90,False
761269,910,0,1360,240,320,230,True
703675,0,520,1380,310,140,180,False
761271,890,700,1380,310,240,230,False
722146,620,520,1420,270,450,220,True
754462,0,770,1420,280,150,200,False
700267,0,0,1430,280,150,190,False
794621,890,520,1430,250,140,210,False
722146,310,520,1450,270,450,220,True
722021,580,0,1470,260,450,220,True
722146,310,0,1510,270,450,220,True
761661,0,180,1550,310,240,230,False
785867,0,520,1560,220,140,300,False
761269,910,0,1590,240,320,230,True
761661,890,700,1610,310,240,230,False
722146,620,520,1640,270,450,220,True
722146,310,520,1670,270,450,220,True
722021,580,0,1690,260,450,220,True
764501,310,0,1730,270,450,220,True
761661,0,180,1780,310,240,230,False
761269,910,0,1820,240,320,230,True
761661,890,700,1840,310,240,230,False
764501,620,520,1860,270,450,220,True
764501,310,520,1890,270,450,220,True
703207,580,0,1910,260,390,230,True
764501,310,0,1950,270,450,220,True
761661,0,180,2010,310,240,230,False
761269,910,0,2050,240,320,230,True
761661,890,700,2070,310,240,230,False
764501,620,520,2080,270,450,220,True
764501,310,520,2110,270,450,220,True
703205,580,0,2140,260,390,220,True
764501,310,0,2170,270,450,220,True
761661,0,180,2240,310,240,230,False
761269,910,0,2280,240,320,230,True
764501,620,520,2300,270,450,220,True
761661,890,700,2300,310,240,230,False
764501,310,520,2330,270,450,220,True
794798,580,0,2360,260,310,210,True
764501,310,0,2390,270,450,220,True
761661,0,180,2470,310,240,230,False
761661,910,0,2510,240,310,230,True
764501,620,520,2520,270,450,220,True
705913,890,700,2530,310,190,200,False
764501,310,520,2550,270,450,220,True
741181,580,0,2570,260,200,200,False
764501,310,0,2610,270,450,220,True
700392,0,180,2700,310,230,120,False
747690,890,700,2730,300,190,290,False
714114,910,0,2740,230,310,120,True
764501,620,520,2740,270,450,220,True
701193,580,0,2770,210,200,180,False
764501,310,520,2770,270,450,220,True
714146,0,180,2820,300,230,140,False
764501,310,0,2830,270,450,220,True
733716,910,0,2860,230,300,140,True
733725,0,180,2960,290,230,140,False
764501,620,520,2960,270,450,220,True
764501,310,520,2990,270,450,220,True
706641,910,0,3000,220,300,100,True
741172,890,700,3020,250,190,210,False
769015,310,0,3050,270,350,250,True
703267,910,0,3100,220,280,60,True
727488,0,180,3100,290,210,90,False
761237,910,0,3160,210,280,90,True
752032,620,520,3180,220,450,200,True
762125,0,180,3190,280,210,90,False
722709,310,520,3210,270,360,160,True
717579,910,0,3250,200,250,150,True
795108,0,180,3280,260,190,130,False
707641,310,0,3300,260,350,180,True
708567,310,520,3370,260,360,170,True
722022,620,520,3380,220,440,200,True
777058,310,0,3480,260,350,170,True
790275,310,520,3540,260,360,120,True
722022,620,520,3580,220,440,200,True
705423,310,0,3650,260,350,120,True
705451,310,520,3660,260,350,120,True
738980,310,0,3770,260,350,120,True
738995,310,520,3780,260,350,120,True
723589,620,520,3780,220,370,200,True
759901,310,0,3890,260,350,120,True
746241,310,520,3900,260,350,70,True
705160,310,520,3970,250,340,180,True
746243,620,520,3980,200,370,140,True
704525,310,0,4010,250,340,150,True
741835,620,520,4120,190,330,200,True
778781,310,520,4150,250,330,200,True
740617,310,0,4160,250,330,160,True
723554,310,0,4320,250,330,130,True
708183,620,520,4320,140,310,180,True
726985,310,520,4350,250,330,130,True
765942,310,0,4450,250,330,110,True
724280,310,520,4480,240,320,120,True
708198,620,520,4500,140,310,180,True
718199,310,0,4560,210,320,200,True
785593,310,520,4600,210,320,100,True
708198,620,520,4680,140,310,180,True
787240,310,520,4700,210,290,80,True
708263,310,0,4760,140,310,180,True

Execution,0.004s
Fill,51.01%
