SKU,X,Y,Z,Len,Wid,Hgt,Rot
771759,0,0,0,310,600,220,True
762575,310,0,0,230,540,90,True
705471,540,0,0,280,420,90,True
769412,820,0,0,280,420,80,True
740702,0,600,0,310,390,160,True
706155,310,600,0,210,400,180,True
779171,520,600,0,300,380,120,True
704097,820,600,0,370,280,80,False
759528,310,0,90,230,320,120,True
736672,540,0,90,310,470,120,True
705451,850,0,90,350,260,120,False
761198,850,260,90,290,210,90,False
747093,0,0,220,310,510,210,True
769851,310,0,220,300,510,210,True
781589,610,0,220,240,510,200,True
747095,850,0,220,210,510,200,True
769885,1060,0,220,140,410,190,True
762386,0,600,220,310,260,210,False
786238,310,600,220,350,400,300,True
700309,660,600,220,200,390,210,True
704602,860,600,220,200,390,210,True
708175,1060,600,220,140,310,180,True
708176,0,860,220,310,140,180,False
747084,0,0,430,310,500,200,True
704028,310,0,430,300,170,290,False
747090,610,0,430,310,500,200,True
765046,920,0,430,280,380,160,True
760192,310,170,430,300,170,290,False
700281,310,340,430,290,150,200,False
799888,0,600,430,250,260,210,True
704256,860,600,430,280,370,80,True
708198,0,860,430,310,140,180,False
738986,310,600,520,350,260,120,False
768211,660,600,520,500,310,200,False
708263,0,860,610,310,140,180,False
764227,0,0,630,240,500,270,True
747075,610,0,630,200,500,210,True
773849,920,0,630,280,410,210,True
723035,0,600,640,250,190,170,False
769791,310,600,640,320,260,210,False
706623,310,860,640,310,130,180,False
754462,310,0,720,280,150,200,False
772900,310,170,720,260,340,110,True
704078,660,600,720,460,310,120,False
708262,0,860,790,310,130,180,False
761880,0,600,810,220,190,180,False
758529,310,170,830,260,150,180,False
746243,610,0,840,200,370,140,True
752324,920,0,840,270,410,230,True
767325,660,600,840,420,310,130,False
741176,310,600,850,320,240,250,False
765043,0,0,900,240,360,190,True
700267,310,0,920,280,150,190,False
762673,660,600,970,420,310,120,False
717596,610,0,980,200,250,150,True
722273,920,0,1070,210,410,180,True
768543,0,0,1090,240,330,130,True
748207,660,600,1090,210,310,200,True
723266,870,600,1090,170,310,170,True
724280,310,600,1100,320,240,120,False
737013,0,0,1220,240,320,120,True
740754,310,600,1220,310,230,170,False
713855,920,0,1250,210,280,90,True
780145,660,600,1290,170,310,170,True
763558,870,600,1290,180,310,150,True
713749,0,0,1340,230,310,120,True
731999,920,0,1340,210,280,90,True
733302,310,600,1390,310,230,120,False
761240,920,0,1430,210,280,90,True
704044,870,600,1440,180,290,290,True
739306,0,0,1460,230,310,120,True
774964,310,600,1510,310,230,120,False
761658,920,0,1520,210,280,90,True
785085,0,0,1580,230,310,120,True
763305,920,0,1610,210,280,80,True
792125,310,600,1630,310,230,120,False
700936,0,0,1700,220,290,170,True

Execution,0.002s
Fill,48.27%
