SKU,X,Y,Z,Len,Wid,Hgt,Rot
723015,0,0,0,390,500,190,True
740703,390,0,0,330,490,160,True
600591,720,0,0,470,310,120,False
743756,720,310,0,290,140,120,False
703269,0,500,0,390,260,70,False
736672,390,500,0,310,470,120,True
608864,700,500,0,310,420,120,True
743757,1010,500,0,140,290,120,True
790275,0,500,70,360,260,120,False
724282,0,760,70,320,240,120,False
770200,390,500,120,270,350,70,True
787557,700,500,120,260,360,70,True
747081,0,0,190,310,500,210,True
747090,390,0,190,310,500,200,True
731574,700,0,190,500,250,200,False
760193,700,250,190,500,240,200,False
785841,0,500,190,250,500,210,True
708198,250,500,190,140,310,180,True
747075,390,500,190,200,500,210,True
793592,590,500,190,400,460,170,True
739214,990,500,190,210,260,140,True
704948,390,0,390,310,250,340,False
766377,700,0,390,460,310,130,False
761221,390,250,390,310,240,230,False
753579,0,0,400,310,350,210,True
746559,0,350,400,260,150,180,False
740616,0,500,400,250,330,160,True
747678,390,500,400,200,300,290,True
781504,590,500,400,310,460,130,True
779171,900,500,400,300,380,120,True
776661,700,0,520,460,270,220,False
741175,700,310,520,250,190,220,False
761050,590,500,530,310,230,230,False
760191,900,500,530,300,170,290,False
704049,900,670,530,180,290,290,True
754596,590,730,530,310,210,200,False
740617,0,500,560,250,330,160,True
765860,0,0,610,270,350,240,True
716078,390,250,620,290,210,90,False
760192,390,500,690,170,300,290,True
701616,0,500,720,240,330,160,True
768200,390,0,730,310,210,200,False
767590,390,250,730,310,240,120,False
704759,700,0,740,450,270,220,False
733722,590,500,760,300,230,140,False
700352,590,730,760,310,230,120,False
699704,900,670,820,300,220,210,False
765841,0,0,850,260,350,240,True
705199,390,250,850,300,240,160,False
770374,0,500,880,240,310,120,True
703336,590,730,880,310,230,120,False
710865,590,500,900,290,220,180,False
720489,390,0,930,290,210,90,False
774750,700,0,960,450,240,160,False
714643,0,500,1000,230,310,120,True
718855,590,730,1000,310,230,120,False
767738,390,250,1010,290,210,90,False
716169,390,0,1020,280,210,90,False
739197,900,670,1030,260,220,140,False
732531,590,500,1080,280,220,80,False
707785,0,0,1090,200,350,200,True
761682,390,250,1100,280,210,90,False
762119,390,0,1110,280,210,90,False
765043,700,0,1120,360,240,190,False
724174,0,500,1120,230,310,120,True
729650,590,730,1120,310,230,120,False
734996,0,500,1240,230,310,120,True
750676,590,730,1240,310,230,120,False
707902,0,0,1290,200,340,200,True
765044,700,0,1310,360,240,190,False
761126,0,500,1360,230,310,120,True
761191,590,730,1360,310,230,120,False
767727,0,500,1480,230,310,120,True
767735,590,730,1480,310,230,120,False
761205,700,0,1500,350,230,150,False
767737,0,500,1600,230,310,120,True
767742,590,730,1600,310,230,120,False
737146,700,0,1650,340,230,190,False
771117,0,500,1720,230,310,120,True
774645,590,730,1720,310,230,120,False
603419,700,0,1840,320,230,120,False
787240,0,500,1840,210,290,80,True
754595,700,0,1960,320,210,200,False

Execution,0.004s
Fill,43.42%
