SKU,X,Y,Z,Len,Wid,Hgt,Rot
747093,0,0,0,310,510,210,True
747951,310,0,0,310,510,200,True
755655,620,0,0,240,510,200,True
701728,860,0,0,210,510,200,True
600591,0,510,0,310,470,120,True
765577,310,510,0,240,490,90,True
705471,550,510,0,280,420,90,True
773925,830,510,0,370,270,90,False
737013,310,510,90,240,320,120,True
736672,550,510,90,310,470,120,True
704078,860,510,90,310,460,120,True
704052,0,510,120,280,370,80,True
747090,0,0,210,310,500,200,True
747894,310,0,210,210,510,210,True
747075,520,0,210,200,500,210,True
737114,720,0,210,460,310,120,False
760995,0,510,210,310,240,240,False
764806,310,510,210,310,460,120,True
706636,620,510,210,310,420,120,True
729927,930,510,210,270,360,120,True
712817,0,750,210,310,230,240,False
704053,720,0,330,370,280,80,False
776661,310,510,330,270,460,220,True
705082,620,510,330,330,450,200,True
783128,950,510,330,190,450,170,True
740975,0,0,410,310,420,130,True
794221,310,0,420,210,410,180,True
728165,520,0,420,330,440,180,True
761205,850,0,420,350,230,150,False
739294,850,230,420,260,210,140,False
704002,0,510,450,310,230,230,False
704024,0,750,450,310,230,230,False
747746,620,510,530,330,320,260,False
787645,950,510,530,250,330,100,True
740975,0,0,540,310,420,130,True
767136,310,510,550,270,450,220,True
718199,310,0,600,210,320,200,True
704796,520,0,600,330,240,170,False
705482,850,0,600,350,270,230,False
797724,520,240,600,250,140,150,False
703674,850,270,600,310,140,180,False
768543,950,510,630,240,330,130,True
753571,0,0,670,310,260,210,False
708172,0,260,670,310,140,180,False
708212,0,510,680,310,210,200,False
700831,0,750,680,310,210,190,False
705199,950,510,760,240,300,160,True
772275,520,0,770,330,240,130,False
705913,520,240,770,310,190,200,False
722021,310,510,770,260,450,220,True
702261,620,510,790,240,310,130,True
778742,310,0,800,210,290,110,True
704963,850,0,830,290,270,210,False
737251,0,750,870,280,210,110,False
714643,0,0,880,310,230,120,False
767743,0,510,880,290,210,90,False
722878,520,0,900,310,230,120,False
704049,310,0,910,180,290,290,True
764825,620,510,920,230,310,120,True
759180,950,510,920,180,300,290,True
765790,520,240,970,300,180,290,False
716177,0,510,970,280,210,90,False
731999,0,750,980,280,210,90,False
782716,310,510,990,260,410,290,True
733718,0,0,1000,290,230,140,False
767728,520,0,1020,310,230,120,False
719620,850,0,1040,290,220,210,False
784992,620,510,1040,230,310,120,True
762119,0,510,1060,280,210,90,False
699704,520,0,1140,300,220,210,False
703446,620,510,1160,220,300,140,True
789285,310,510,1280,260,370,210,True
791441,310,510,1490,260,360,120,True
738995,310,510,1610,260,350,120,True
707776,310,510,1730,190,340,190,True

Execution,0.002s
Fill,48.37%
