SKU,X,Y,Z,Len,Wid,Hgt,Rot
790145,0,0,0,400,600,220,True
704962,400,0,0,340,520,210,True
739512,740,0,0,460,310,120,False
785593,740,310,0,320,210,100,False
736961,0,600,0,400,200,210,False
722261,400,600,0,210,400,180,True
774324,610,600,0,200,400,140,True
785571,810,600,0,370,270,110,False
704602,0,800,0,390,200,210,False
761788,740,0,120,430,280,70,False
761039,740,310,120,290,210,90,False
704480,0,0,220,250,570,280,True
700267,250,0,220,150,280,190,True
766485,400,0,220,310,510,210,True
704757,710,0,220,270,510,200,True
740751,980,0,220,220,320,170,True
707700,980,320,220,210,190,120,False
744565,0,600,220,380,340,170,False
765046,400,600,220,280,380,160,True
703721,680,600,220,240,380,150,True
731408,920,600,220,280,210,150,False
767962,400,600,380,280,320,300,True
739528,680,600,380,200,380,210,True
724280,880,600,380,320,240,120,False
767140,0,600,390,270,340,280,True
737933,400,0,430,260,510,200,True
706621,710,0,430,490,260,240,False
705153,710,260,430,340,250,180,False
731574,0,0,500,250,500,200,True
745861,250,0,500,140,410,200,True
732078,880,600,500,260,230,90,False
747676,680,600,590,200,300,290,True
741176,880,600,590,320,240,250,False
708176,880,840,590,310,140,180,False
782716,400,0,630,260,410,290,True
708118,710,0,670,490,210,250,False
776019,710,260,670,310,250,260,False
741171,1020,260,670,180,250,210,True
704963,0,600,670,270,290,210,True
700282,400,600,680,280,310,210,True
700517,0,0,700,250,330,130,True
755961,250,0,700,140,410,200,True
701616,0,0,830,240,330,160,True
700401,880,600,840,320,230,230,False
708184,880,840,840,310,130,180,False
704969,0,600,880,270,290,200,True
708680,680,600,880,180,300,290,True
712817,400,600,890,230,310,240,True
768171,250,0,900,140,410,200,True
733576,400,0,920,260,310,210,True
709520,710,0,920,290,210,110,False
704002,710,260,930,310,230,230,False
705199,0,0,990,240,300,160,True
704027,710,0,1030,290,180,290,False
704024,880,600,1070,310,230,230,False
704044,0,600,1080,180,290,290,True
748966,400,0,1130,240,310,130,True
733715,400,600,1130,230,300,140,True
760191,0,0,1150,170,300,290,True
733722,710,260,1160,300,230,140,False
767725,680,600,1170,180,260,120,True
760390,400,0,1260,240,310,120,True
740727,400,600,1270,210,290,110,True
794348,710,260,1300,290,210,110,False
722878,880,600,1300,310,230,120,False
704025,710,0,1320,290,170,290,False
770374,400,0,1380,240,310,120,True
784252,400,600,1380,210,280,110,True
718910,710,260,1410,280,210,90,False
723028,880,600,1420,310,230,120,False
766556,400,600,1490,200,250,150,True
724174,400,0,1500,230,310,120,True
724311,880,600,1540,310,230,120,False
733147,400,0,1620,230,310,120,True
750676,880,600,1660,310,230,120,False
764825,400,0,1740,230,310,120,True
767728,880,600,1780,310,230,120,False
768957,400,0,1860,230,310,120,True
763560,880,600,1900,310,180,150,False
787240,400,0,1980,210,290,80,True

Execution,0.004s
Fill,47.09%
