SKU,X,Y,Z,Len,Wid,Hgt,Rot
780141,0,0,0,350,600,220,True
747093,350,0,0,310,510,210,True
747080,660,0,0,310,510,200,True
769440,970,0,0,220,300,90,True
761453,0,600,0,350,270,110,False
703205,350,600,0,260,390,220,True
704560,610,600,0,310,380,120,True
739508,0,0,220,330,450,180,True
750108,350,0,220,310,510,260,True
747083,660,0,220,310,510,200,True
707902,970,0,220,200,340,200,True
783268,0,600,220,280,380,150,True
733658,350,600,220,290,370,180,True
728652,640,600,220,250,330,140,True
737218,890,600,220,250,330,140,True
789285,0,600,370,260,370,210,True
704796,0,0,400,330,240,170,False
761705,350,600,400,240,320,230,True
747081,640,600,400,500,310,210,False
747090,350,0,480,310,500,200,True
715009,660,0,480,260,490,240,True
727804,920,0,480,250,480,190,True
743369,0,0,570,310,180,380,False
743369,0,240,570,310,180,380,False
741181,0,600,580,260,200,200,False
704854,640,600,610,190,300,290,True
765790,830,600,610,180,300,290,True
707776,350,0,680,190,340,190,True

Execution,0.001s
Fill,52.70%
