SKU,X,Y,Z,Len,Wid,Hgt,Rot
766485,0,0,0,310,510,210,True
704757,310,0,0,270,510,200,True
713677,580,0,0,330,490,170,True
739145,910,0,0,280,420,110,True
766377,0,510,0,310,460,130,True
600591,310,510,0,310,470,120,True
601571,620,510,0,310,470,120,True
729927,930,510,0,270,360,120,True
737101,310,510,120,310,460,70,True
769412,620,510,120,280,420,80,True
787557,900,510,120,260,360,70,True
714512,0,510,130,260,350,70,True
789443,0,0,210,310,260,220,False
736672,310,0,210,310,470,120,True
739512,620,0,210,310,460,120,True
765852,930,0,210,270,360,110,True
748201,0,260,210,310,210,190,False
746037,0,510,210,310,460,120,True
753689,310,510,210,190,470,190,True
798375,500,510,210,310,460,120,True
728601,810,510,210,310,420,120,True
710693,310,0,330,310,420,130,True
722105,620,0,330,270,450,220,True
762386,890,0,330,310,260,210,False
703675,890,260,330,310,140,180,False
784270,0,510,330,310,410,130,True
770973,310,510,400,180,340,170,True
786662,500,510,400,260,450,230,True
739507,760,510,400,440,330,190,False
761024,0,0,430,310,230,230,False
768175,0,260,430,310,230,160,False
762651,310,0,460,310,420,120,True
702918,0,510,460,310,410,120,True
739324,620,0,550,270,360,170,True
762766,890,0,550,310,420,120,True
769853,310,510,570,180,300,280,True
732529,310,0,580,310,420,110,True
739232,0,510,580,260,410,140,True
713749,0,260,590,310,230,120,False
781909,500,510,630,260,360,120,True
783508,760,510,630,420,320,130,False
767207,760,830,630,240,130,90,False
713749,0,0,660,310,230,120,False
767590,890,0,670,310,240,120,False
774635,310,0,690,310,240,120,False
713749,0,260,710,310,230,120,False
722705,620,0,720,270,360,160,True
790275,0,510,720,260,360,120,True
705423,500,510,750,260,350,120,True
747746,760,510,760,330,320,260,False
718855,0,0,780,310,230,120,False
724174,890,0,790,310,230,120,False
708176,890,240,790,310,140,180,False
724174,310,0,810,310,230,120,False
747929,310,240,810,280,160,200,False
724311,0,260,830,310,230,120,False
705430,0,510,840,260,350,120,True
738986,500,510,870,260,350,120,True
737103,620,0,880,270,360,150,True
732527,0,0,900,310,230,120,False
733148,890,0,910,310,230,120,False
756512,310,0,930,310,230,120,False
767734,0,260,950,310,230,120,False
738995,0,510,960,260,350,120,True
791935,500,510,990,260,350,120,True
767737,0,0,1020,310,230,120,False
779840,760,510,1020,240,320,180,True
703315,620,0,1030,270,350,150,True
774627,890,0,1030,310,230,120,False
774645,310,0,1050,310,230,120,False
774645,0,260,1070,310,230,120,False
765944,0,510,1080,260,340,110,True
737519,500,510,1110,260,330,110,True
741170,0,0,1140,290,220,230,False
731408,890,0,1150,280,210,150,False
729949,310,0,1170,280,210,110,False
746430,620,0,1180,270,350,140,True
731999,0,260,1190,280,210,90,False
705154,0,510,1190,250,340,180,True
707564,760,510,1200,170,320,250,True
729665,500,510,1220,250,330,130,True
731999,310,0,1280,280,210,90,False
731999,0,260,1280,280,210,90,False
746430,620,0,1320,270,350,140,True
765131,500,510,1350,250,330,130,True
707902,0,510,1370,200,340,200,True
746430,620,0,1460,270,350,140,True
739161,500,510,1480,240,330,130,True
746430,620,0,1600,270,350,140,True
724280,500,510,1610,240,320,120,True
707748,500,510,1730,230,320,150,True
712748,620,0,1740,230,340,90,True
770971,620,0,1830,230,320,120,True

Execution,0.003s
Fill,51.28%
