SKU,X,Y,Z,Len,Wid,Hgt,Rot
747083,0,0,0,310,510,200,True
747084,310,0,0,310,500,200,True
747090,620,0,0,310,500,200,True
763599,930,0,0,270,500,150,True
600591,0,510,0,310,470,120,True
601571,310,510,0,310,470,120,True
716908,620,510,0,310,470,120,True
743521,930,510,0,270,410,120,True
704256,0,510,120,280,370,80,True
768879,310,510,120,280,370,80,True
771636,620,510,120,540,230,80,False
746264,620,740,120,270,180,70,False
746552,890,740,120,270,180,70,False
704948,0,0,200,310,250,340,False
704040,310,0,200,300,500,320,True
747075,610,0,200,200,500,210,True
704602,810,0,200,390,200,210,False
705199,810,200,200,240,300,160,True
786457,1050,200,200,140,290,130,True
744924,0,250,200,310,250,260,False
715009,0,510,200,260,490,240,True
739510,310,510,200,310,470,120,True
751518,620,510,200,310,470,120,True
759064,930,510,200,270,360,120,True
766237,310,510,320,310,250,250,False
798375,620,510,320,310,460,120,True
738985,930,510,320,270,350,120,True
748207,310,760,320,310,210,200,False
738855,810,0,410,360,270,80,False
793270,0,510,440,260,410,290,True
769670,620,510,440,310,240,240,False
795190,930,510,440,270,450,310,True
742078,620,750,440,290,220,200,False
741824,310,0,520,300,200,290,False
704965,610,0,520,340,440,230,True
771039,950,0,520,250,320,180,True
760191,310,200,520,300,170,290,False
792284,310,370,520,250,130,160,False
799888,0,0,540,260,250,210,False
724472,0,250,540,310,260,210,False
707171,310,510,570,310,210,190,False
775859,310,760,570,310,180,180,False
700363,620,510,680,310,240,120,False
708194,620,750,680,310,140,180,False
708567,0,510,730,260,360,170,True
741174,0,0,750,260,200,200,False
770564,610,0,750,330,440,140,True
771405,950,0,750,190,440,160,True
736854,0,250,750,310,240,120,False
722105,930,510,750,270,450,220,True
704049,310,760,750,290,180,290,False
708260,310,510,760,310,140,180,False
767590,620,510,800,310,240,120,False
760192,310,0,810,300,170,290,False
704025,310,200,810,290,170,290,False
767653,620,750,860,250,140,210,False
700352,0,250,870,310,230,120,False
769790,610,0,890,330,320,270,False
765043,0,510,900,240,360,190,True
762671,950,0,910,190,280,380,True
711079,620,510,920,310,230,120,False
705966,310,510,940,310,130,180,False
746559,0,0,950,260,150,180,False
770750,930,510,970,250,450,160,True
714643,0,250,990,310,230,120,False
717942,620,510,1040,310,230,120,False
741173,310,760,1040,250,180,220,False
797724,620,750,1070,250,140,150,False
756966,0,510,1090,240,320,230,True
777562,310,0,1100,280,160,200,False
700281,310,200,1100,290,150,200,False
718855,0,250,1110,310,230,120,False
706623,310,510,1120,310,130,180,False
794864,930,510,1130,250,450,160,True
799529,610,0,1160,230,320,230,True
720600,620,510,1160,310,230,120,False
733148,0,250,1230,310,230,120,False
733149,620,510,1280,310,230,120,False
771501,950,0,1290,190,250,170,True
783128,930,510,1290,190,450,170,True
708192,310,510,1300,310,130,180,False
700734,0,510,1320,170,320,250,True
733384,0,250,1350,310,230,120,False
737147,610,0,1390,230,310,120,True
752434,620,510,1400,310,230,120,False
742060,930,510,1460,180,260,120,True
753143,0,250,1470,310,230,120,False
708196,310,510,1480,310,130,180,False
761695,610,0,1510,230,310,120,True
767728,620,510,1520,310,230,120,False
767725,930,510,1580,180,260,120,True
771117,0,250,1590,310,230,120,False
729949,610,0,1630,210,280,110,True
761903,620,510,1640,280,210,110,False
713855,0,250,1710,280,210,90,False
739214,610,0,1740,210,260,140,True
718910,620,510,1750,280,210,90,False
765357,0,250,1800,280,210,90,False

Execution,0.004s
Fill,59.23%
