PalletId,115
Address,C
ExecutionTime,4.428 seconds

SKU,X,Y,Z,Length,Width,Height,Rotated
756584,0,0,0,550,300,350,False
750103,550,0,0,550,350,300,False
750103,550,350,0,550,350,300,False
756584,550,700,0,550,300,350,False
750108,0,300,0,550,350,300,False
750103,0,650,0,550,350,300,False
722105,0,0,350,450,300,250,False
722105,450,0,350,450,300,250,False
722105,450,300,350,450,300,250,False
722105,450,600,350,450,300,250,False
722105,0,300,350,450,300,250,False
722105,0,600,350,450,300,250,False
722105,900,0,350,300,450,250,True
722105,900,450,350,300,450,250,True
739512,0,0,600,500,350,150,False
600595,500,0,600,500,350,150,False
736825,500,350,600,500,350,150,False
737114,0,350,600,500,350,150,False
721356,500,700,600,450,300,150,False
739145,0,700,600,450,300,150,False
747087,1000,0,600,200,450,150,True
747087,1000,450,600,200,450,150,True
765860,0,0,750,350,300,250,False
781504,350,0,750,500,350,150,False
781549,850,0,750,350,300,250,False
798375,350,350,750,500,350,150,False
600598,850,300,750,350,500,150,True
601571,0,300,750,350,500,150,True
701857,350,700,750,350,300,250,False
777883,850,800,750,350,200,200,False
780145,0,800,750,350,200,200,False
753048,700,700,750,150,250,250,True
740973,0,0,1000,450,350,150,False
767641,450,0,1000,450,350,150,False
706636,450,350,1000,450,350,150,False
718744,0,350,1000,450,350,150,False
738943,450,700,1000,400,300,150,False
765852,0,700,1000,400,300,150,False
789416,900,0,1000,300,400,150,True
737119,900,400,1000,300,400,150,True
768266,900,800,1000,300,200,150,False
704016,0,0,1150,350,250,250,False
704016,350,0,1150,350,250,250,False
704016,700,0,1150,350,250,250,False
704016,700,250,1150,350,250,250,False
704024,700,500,1150,350,250,250,False
710638,700,750,1150,350,250,250,False
749507,350,250,1150,350,250,250,False
761661,350,500,1150,350,250,250,False
762075,350,750,1150,350,250,250,False
766237,0,250,1150,350,250,250,False
756966,0,500,1150,350,250,250,False
761211,0,750,1150,350,250,250,False
708196,1050,0,1150,150,350,200,True
703673,1050,350,1150,150,350,200,True
714798,1050,700,1150,150,300,200,True
737101,0,0,1400,500,350,100,False
737101,500,0,1400,500,350,100,False
737101,500,350,1400,500,350,100,False
737101,0,350,1400,500,350,100,False
769412,500,700,1400,450,300,100,False
761788,0,700,1400,450,300,100,False
732023,1000,0,1400,150,550,100,True
735620,1000,550,1400,150,450,100,True
766449,0,0,1500,350,300,150,False
737519,350,0,1500,350,300,150,False
738995,700,0,1500,350,300,150,False
739044,700,300,1500,350,300,150,False
746430,700,600,1500,350,300,150,False
700986,350,300,1500,350,300,150,False
705422,350,600,1500,350,300,150,False
705459,0,300,1500,350,300,150,False
716265,0,600,1500,350,300,150,False
732022,1050,0,1500,150,550,100,True
758525,1050,550,1500,150,300,150,True
707776,0,0,1650,350,200,200,False
707776,350,0,1650,350,200,200,False
707785,700,0,1650,350,200,200,False
707785,700,200,1650,350,200,200,False
758330,700,400,1650,350,200,200,False
780146,700,600,1650,350,200,200,False
707785,700,800,1650,350,200,200,False
736231,350,200,1650,350,200,200,False
788522,350,400,1650,350,200,200,False
707785,350,600,1650,350,200,200,False
707902,350,800,1650,350,200,200,False
736390,0,200,1650,350,200,200,False
780148,0,400,1650,350,200,200,False
705913,0,600,1650,350,200,200,False
707776,0,800,1650,350,200,200,False
708198,1050,0,1650,150,350,200,True
708175,1050,350,1650,150,350,200,True
758869,1050,700,1650,150,250,200,True
767734,0,0,1850,350,250,150,False
767737,350,0,1850,350,250,150,False
767741,700,0,1850,350,250,150,False
767746,700,250,1850,350,250,150,False
770971,700,500,1850,350,250,150,False
774635,700,750,1850,350,250,150,False
774645,350,250,1850,350,250,150,False
777733,350,500,1850,350,250,150,False
783070,350,750,1850,350,250,150,False
791324,0,250,1850,350,250,150,False
603417,0,500,1850,350,250,150,False
700352,0,750,1850,350,250,150,False
737251,0,0,2000,300,250,150,False
768463,300,0,2000,300,250,150,False
703342,600,0,2000,300,250,150,False
729949,900,0,2000,300,250,150,False
739294,900,250,2000,300,250,150,False
768463,900,500,2000,300,250,150,False
735614,900,750,2000,300,250,150,False
743452,600,250,2000,300,250,150,False
767901,600,500,2000,250,450,100,True
719078,300,250,2000,250,450,100,True
748539,0,250,2000,250,450,100,True
705106,300,700,2000,250,300,150,True
709520,0,700,2000,250,300,150,True

FillRate,88.73%
