SKU,X,Y,Z,Len,Wid,Hgt,Rot
750103,0,0,0,310,510,260,True
766485,310,0,0,310,510,210,True
745694,620,0,0,250,510,200,True
728165,870,0,0,330,440,180,True
718744,0,510,0,310,420,130,True
747854,310,510,0,270,460,230,True
783128,580,510,0,190,450,170,True
783589,770,510,0,420,320,130,False
740973,0,510,130,310,420,130,True
755655,0,0,260,240,510,200,True
747085,310,0,260,210,510,200,True
747085,520,0,260,210,510,200,True
752304,730,0,260,430,340,200,False
708183,730,340,260,310,140,180,False
764492,0,510,260,310,260,210,False
608864,310,510,260,310,420,120,True
725337,620,510,260,310,420,120,True
761453,930,510,260,270,350,110,True
704589,0,770,260,310,210,200,False
701238,310,510,380,310,410,130,True
741367,620,510,380,310,420,110,True
715687,930,510,380,270,360,100,True
774635,0,0,460,240,310,120,True
704597,310,0,460,210,310,200,True
740715,520,0,460,290,420,110,True
757198,810,0,460,280,420,110,True
704002,0,510,470,310,230,230,False
704002,0,770,470,310,230,230,False
704002,620,510,490,310,230,230,False
723624,930,510,490,270,360,160,True
797724,620,740,490,250,140,150,False
704024,310,510,510,310,230,230,False
788876,310,740,510,250,120,150,False
704027,520,0,570,290,180,290,False
762769,810,0,570,280,420,110,True
704044,520,180,570,290,180,290,False
704024,0,0,580,230,310,230,True
746430,930,510,650,270,350,140,True
748207,310,0,660,210,310,200,True
774720,810,0,680,280,420,110,True
704024,0,510,700,310,230,230,False
748201,0,770,700,310,210,190,False
768175,620,510,720,310,230,160,False
704049,620,740,720,290,180,290,False
711079,310,510,740,310,230,120,False
740709,810,0,790,280,410,110,True
705218,930,510,790,260,350,150,True
724311,0,0,810,230,310,120,True
700781,310,0,860,210,290,180,True
719620,520,180,860,290,220,210,False
755724,310,510,860,310,230,120,False
756512,620,510,880,310,230,120,False
792088,0,770,890,280,210,110,False
739224,810,0,900,260,410,150,True
767670,0,0,930,230,310,120,True
767734,0,510,930,310,230,120,False
701857,930,510,940,260,320,210,True
769344,310,510,980,310,230,120,False
774645,620,510,1000,310,230,120,False
717883,0,770,1000,280,210,90,False
716078,310,0,1040,210,290,90,True
783070,0,0,1050,230,310,120,True
739240,810,0,1050,260,410,150,True
787240,0,510,1050,290,210,80,False
718910,520,180,1070,280,210,90,False
731999,0,770,1090,280,210,90,False
707564,930,510,1150,170,320,250,True
762731,810,0,1200,260,350,150,True
705451,810,0,1350,260,350,120,True
739428,810,0,1470,250,330,130,True
761256,810,0,1600,250,330,100,True
785224,810,0,1700,230,320,120,True
795875,810,0,1820,230,320,90,True

Execution,0.002s
Fill,44.18%
