SKU,X,Y,Z,Len,Wid,Hgt,Rot
710713,0,0,0,390,510,200,True
747092,390,0,0,310,510,200,True
747084,700,0,0,500,310,200,False
708188,700,310,0,400,200,180,False
740702,0,510,0,390,310,160,False
752576,390,510,0,240,490,90,True
708781,630,510,0,220,440,90,True
704256,850,510,0,280,370,80,True
767725,0,820,0,260,180,120,False
727641,390,510,90,240,230,90,False
739027,630,510,90,280,420,110,True
769109,910,510,90,270,360,100,True
756584,0,0,200,300,510,310,True
705889,390,0,200,240,510,200,True
705889,630,0,200,240,510,200,True
740616,870,0,200,330,250,160,False
737218,870,250,200,330,250,140,False
700309,0,510,200,390,200,210,False
782268,390,510,200,250,480,180,True
736825,640,510,200,310,460,120,True
770971,950,510,200,230,320,120,True
704963,0,710,200,270,290,210,True
704944,390,510,380,250,310,340,True
739512,640,510,380,310,460,120,True
714643,950,510,380,230,310,120,True
792221,390,820,380,250,160,150,False
780922,390,0,400,240,450,170,True
704480,630,0,400,570,250,280,False
747688,630,250,400,500,260,210,False
704602,0,510,410,390,200,210,False
710333,0,710,410,390,200,210,False
704880,640,510,500,280,460,290,True
744924,950,510,500,250,310,260,True
797724,950,820,500,250,140,150,False
705055,0,0,510,300,350,240,True
755253,0,350,510,280,160,200,False
762970,390,0,570,240,310,230,True
764075,390,310,570,240,140,220,False
775859,0,510,620,310,180,180,False
747554,0,710,620,310,180,170,False
704128,630,0,680,390,250,150,False
777763,630,250,680,310,260,210,False
724384,940,250,680,260,250,210,False
704002,390,510,720,230,310,230,True
759180,0,0,750,300,180,290,False
799888,950,510,760,250,260,210,True
739002,640,510,790,280,420,210,True
723266,0,710,790,310,170,170,False
714095,390,0,800,240,260,210,True
769927,0,510,800,260,180,190,False
705039,630,0,830,370,230,200,False
781549,630,250,890,310,260,210,False
704591,390,510,950,210,310,200,True
708260,0,710,960,310,140,180,False
739022,640,510,1000,280,420,210,True
763098,630,0,1030,320,230,230,False
768200,630,250,1100,310,210,200,False
708196,0,710,1140,310,130,180,False
772302,390,510,1150,210,310,200,True
739130,640,510,1210,280,420,210,True
718199,630,0,1260,320,210,200,False
761240,630,250,1300,280,210,90,False
761451,390,510,1350,210,280,90,True
765862,640,510,1420,270,360,240,True
754595,630,0,1460,320,210,200,False
746430,640,510,1660,270,350,140,True
766174,640,510,1800,270,350,130,True
737989,640,510,1930,270,350,120,True
738995,640,510,2050,260,350,120,True
761450,640,510,2170,260,340,110,True
783535,640,510,2280,260,330,110,True
723553,640,510,2390,240,330,130,True
748966,640,510,2520,240,310,130,True
733187,640,510,2650,230,310,170,True
753143,640,510,2820,230,310,120,True
761275,640,510,2940,230,310,120,True
761695,640,510,3060,230,310,120,True
767727,640,510,3180,230,310,120,True
699704,640,510,3300,220,300,210,True

Execution,0.003s
Fill,29.07%
