SKU,X,Y,Z,Length,Width,Height,Rotated
790145,10,10,0,600,400,220,False
756584,610,10,0,510,300,310,False
799901,10,410,0,510,310,200,False
747092,520,410,0,510,310,200,False
760194,10,720,0,510,250,210,False
769016,520,720,0,350,260,240,False
736946,1030,410,0,140,410,190,True
746559,870,720,0,150,260,180,True
768211,20,20,310,500,310,200,False
752322,520,20,310,430,310,210,False
747085,20,330,310,510,210,200,False
701728,530,330,310,510,210,200,False
705053,20,540,310,500,220,190,False
779666,530,540,310,380,260,210,False
708255,20,760,310,420,200,240,False
704016,950,20,310,230,310,240,True
739528,530,800,310,380,200,210,False
743805,1040,330,310,130,410,190,True
600591,30,30,550,470,310,120,False
763098,500,30,550,320,230,230,False
767325,30,340,550,420,310,130,False
723023,450,340,550,420,310,130,False
704798,30,650,550,400,200,210,False
736961,450,650,550,400,200,210,False
736957,870,340,550,200,400,210,True
778781,820,30,550,330,250,200,False
741173,870,740,550,180,250,220,True
708263,30,850,550,310,140,180,False
708260,450,850,550,310,140,180,False
765043,40,40,780,360,240,190,False
761795,40,280,780,430,290,130,False
705911,400,40,780,300,180,290,False
704044,470,280,780,290,180,290,False
705218,40,570,780,350,260,150,False
743521,760,280,780,410,270,120,False
708212,700,40,780,310,210,200,False
704584,760,550,780,310,210,200,False
739139,470,460,780,280,420,110,True
764643,760,760,780,310,210,190,False
769982,40,830,780,330,160,190,False
714006,1010,40,780,140,210,200,True
762068,50,50,1070,330,250,150,False
733187,380,50,1070,310,230,170,False
760804,50,300,1070,350,230,150,False
740751,690,50,1070,320,220,170,False
733179,400,300,1070,310,220,170,False
797502,50,530,1070,350,270,120,False
794918,710,300,1070,350,260,120,False
769175,710,560,1070,350,260,120,False
705430,400,520,1070,260,350,120,True
770973,50,800,1070,340,180,170,False
723266,710,820,1070,310,170,170,False
703671,1060,300,1070,140,310,180,True
731307,1010,50,1070,150,250,150,True
784268,60,60,1250,400,290,90,False
779160,460,60,1250,400,290,90,False
765846,60,350,1250,350,270,110,False
761453,410,350,1250,350,270,110,False
737101,760,350,1250,310,460,70,True
772900,860,60,1250,340,260,110,False
724282,60,620,1250,320,240,120,False
723041,410,620,1250,310,240,120,False
763560,760,810,1250,310,180,150,False
790528,70,70,1400,310,240,120,False
785224,380,70,1400,320,230,120,False
790202,70,310,1400,310,230,120,False
720600,700,70,1400,310,230,120,False
767735,380,310,1400,310,230,120,False
724174,70,540,1400,310,230,120,False
753143,690,310,1400,310,230,120,False
767742,380,540,1400,310,230,120,False
767728,70,770,1400,310,230,120,False
767737,690,540,1400,310,230,120,False
774964,380,770,1400,310,230,120,False
710303,690,770,1400,310,230,120,False
763562,1000,310,1400,180,310,150,True
707700,1010,70,1400,190,210,120,True
761233,80,80,1550,310,230,120,False
755086,390,80,1550,310,230,120,False
787732,80,310,1550,360,260,90,False
787738,440,310,1550,360,260,90,False
785166,700,80,1550,320,210,120,False
738766,80,570,1550,290,210,110,False
794348,800,310,1550,290,210,110,False
746239,440,570,1550,280,210,110,False
769440,800,520,1550,220,300,90,True

ExecutionTime,0.001 seconds
FillRate,58.10%
