SKU,X,Y,Z,Len,Wid,Hgt,Rot
790145,0,0,0,400,600,220,True
747081,400,0,0,310,500,210,True
760193,710,0,0,240,500,200,True
770750,950,0,0,250,450,160,True
722261,0,600,0,400,210,180,False
774324,400,600,0,200,400,140,True
779160,600,600,0,290,400,90,True
783267,890,600,0,290,400,90,True
761880,0,810,0,220,190,180,False
704097,600,600,140,280,370,80,True
768879,880,600,140,280,370,80,True
755960,0,0,220,400,140,190,False
600591,400,0,220,310,470,120,True
798375,710,0,220,310,460,120,True
742102,1020,0,220,180,270,120,True
766131,0,140,220,190,450,170,True
783128,190,140,220,190,450,170,True
733842,0,600,220,380,230,190,False
753284,400,600,220,200,380,210,True
765932,600,600,220,200,380,150,True
746286,800,600,220,200,370,140,True
746596,1000,600,220,200,370,140,True
780148,0,830,220,310,170,170,False
761001,400,0,340,310,240,230,False
746461,710,0,340,220,440,90,True
788720,930,0,340,260,360,90,True
737714,400,240,340,310,230,230,False
748873,400,470,340,260,120,150,False
708198,0,0,410,310,140,180,False
608864,0,140,410,310,420,120,True
761234,0,600,410,320,230,240,False
770096,0,830,410,300,170,290,False
741170,710,0,430,220,290,230,True
738985,930,0,430,270,350,120,True
741181,400,600,430,200,260,200,True
702589,600,600,430,270,360,110,True
726439,870,600,430,260,360,110,True
739090,0,140,530,280,420,220,True
765043,600,600,540,240,360,190,True
737729,870,600,540,260,360,150,True
738995,930,0,550,260,350,120,True
761211,400,0,570,310,240,230,False
704586,400,240,570,310,210,200,False
761787,400,600,630,180,260,120,True
700734,0,600,650,320,170,250,False
704044,710,0,660,180,290,290,True
794798,930,0,670,260,310,210,True
740589,870,600,690,260,350,120,True
700281,0,830,700,290,150,200,False
712226,600,600,730,240,340,180,True
731408,0,140,750,280,210,150,False
736238,0,350,750,280,210,110,False
715381,400,600,750,180,250,130,True
704587,400,240,770,310,210,200,False
747504,400,0,800,310,240,180,False
796653,870,600,810,250,330,140,True
748207,930,0,880,210,310,200,True
714798,0,140,900,280,150,200,False
763305,0,350,900,280,210,80,False
791122,600,600,910,240,320,180,True
768543,870,600,950,240,330,130,True
754596,400,240,970,310,210,200,False
764568,400,0,980,310,210,200,False
768200,930,0,1080,210,310,200,True
740757,870,600,1080,240,310,120,True
603416,600,600,1090,230,310,120,True
718208,400,240,1170,310,210,190,False
763560,400,0,1180,310,180,150,False
739367,870,600,1200,230,310,120,True
714146,600,600,1210,230,300,140,True
753143,870,600,1320,230,310,120,True

Execution,0.002s
Fill,53.09%
