SKU,X,Y,Z,Len,Wid,Hgt,Rot
723017,0,0,0,260,580,190,True
762575,260,0,0,230,540,90,True
752576,490,0,0,240,490,90,True
766373,730,0,0,440,220,90,False
726254,730,220,0,430,220,90,False
739232,0,580,0,260,410,140,True
740975,260,580,0,310,420,130,True
608864,570,580,0,310,420,120,True
762673,880,580,0,310,420,120,True
785593,260,0,90,210,320,100,True
708994,490,0,90,330,440,100,True
728720,820,0,90,330,440,100,True
782716,0,0,190,260,410,290,True
750103,260,0,190,310,510,260,True
747083,570,0,190,310,510,200,True
771039,880,0,190,320,250,180,False
739214,880,250,190,210,260,140,True
748877,0,410,190,250,130,160,False
796664,0,580,190,260,310,210,True
732529,260,580,190,310,420,110,True
757265,570,580,190,280,420,110,True
774714,850,580,190,280,420,110,True
704948,260,580,300,310,250,340,False
768171,570,580,300,140,410,200,True
727804,710,580,300,480,250,190,False
708194,260,830,300,310,140,180,False
708198,710,830,300,310,140,180,False
767207,0,410,350,240,130,90,False
712817,0,580,400,230,310,240,True
747081,260,0,450,310,500,210,True
747084,570,0,450,310,500,200,True
763599,880,0,450,270,500,150,True
762730,0,0,480,260,350,150,True
777229,0,410,480,250,130,150,False
743756,260,830,480,290,140,120,False
715009,710,580,500,490,260,240,False
799830,0,0,630,260,250,210,False
762075,0,580,640,230,310,230,True
761271,260,580,640,310,240,230,False
600591,570,0,650,310,470,120,True
769790,880,0,650,320,330,270,True
700734,880,330,650,320,170,250,False
601571,260,0,660,310,470,120,True
722021,710,580,740,450,260,220,False
736672,570,0,770,310,470,120,True
600595,260,0,780,310,460,120,True
707700,0,0,840,190,210,120,True
795273,0,580,870,230,310,230,True
761661,260,580,870,310,240,230,False
737114,570,0,890,310,460,120,True
747854,260,0,900,270,460,230,True
756966,880,0,920,320,240,230,False
715092,710,580,960,450,250,180,False
776661,570,0,1010,270,460,220,True
704597,0,580,1100,210,310,200,True
762108,260,580,1100,310,240,230,False
704760,260,0,1130,270,350,290,True
754323,710,580,1140,450,250,180,False
775255,880,0,1150,320,230,230,False
719633,570,0,1230,270,450,220,True
768200,0,580,1300,210,310,200,True
777342,710,580,1320,450,250,170,False
733729,260,580,1330,310,240,180,False
714779,880,0,1380,320,210,200,False
765860,260,0,1420,270,350,240,True
722105,570,0,1450,270,450,220,True
761751,710,580,1490,440,250,160,False
795060,0,580,1500,180,310,180,True
747437,260,580,1510,310,240,180,False
798439,880,0,1580,280,210,100,False
720050,710,580,1650,330,250,190,False
769014,260,0,1660,270,350,240,True
769017,570,0,1670,270,350,240,True
762671,880,0,1680,280,190,380,False
704049,0,580,1680,180,290,290,True
733187,260,580,1690,310,230,170,False
752579,710,580,1840,310,250,180,False
733723,260,580,1860,300,230,140,False
710584,260,0,1900,270,350,160,True
761205,570,0,1910,230,350,150,True
768617,260,580,2000,300,200,290,False
748966,710,580,2020,310,240,130,False
737987,260,0,2060,270,350,120,True
700746,570,0,2060,230,340,300,True
700363,710,580,2150,310,240,120,False
738991,260,0,2180,270,350,120,True
703334,710,580,2270,310,240,120,False
759125,260,580,2290,270,200,210,False
739054,260,0,2300,270,350,120,True
707902,570,0,2360,200,340,200,True
740713,710,580,2390,310,240,120,False
797502,260,0,2420,270,350,120,True
760390,710,580,2510,310,240,120,False
705423,260,0,2540,260,350,120,True
700352,710,580,2630,310,230,120,False
705430,260,0,2660,260,350,120,True
703336,710,580,2750,310,230,120,False
716265,260,0,2780,260,350,120,True
722878,710,580,2870,310,230,120,False
728849,260,0,2900,260,330,110,True
734996,710,580,2990,310,230,120,False
777407,260,0,3010,250,330,140,True
750676,710,580,3110,310,230,120,False
765941,260,0,3150,250,330,110,True
761191,710,580,3230,310,230,120,False
765975,260,0,3260,250,330,110,True
761695,710,580,3350,310,230,120,False
762973,260,0,3370,230,310,120,True
767727,710,580,3470,310,230,120,False
767728,260,0,3490,230,310,120,True
767735,710,580,3590,310,230,120,False
767737,260,0,3610,230,310,120,True
767741,710,580,3710,310,230,120,False
767742,260,0,3730,230,310,120,True
767746,710,580,3830,310,230,120,False
770673,260,0,3850,230,310,120,True
790202,710,580,3950,310,230,120,False
699704,260,0,3970,220,300,210,True
700202,710,580,4070,300,220,200,False
741170,260,0,4180,220,290,230,True
719620,710,580,4270,290,220,210,False
703342,260,0,4410,220,290,140,True
787240,710,580,4480,290,210,80,False
711646,260,0,4550,210,280,90,True
731999,710,580,4560,280,210,90,False
761664,260,0,4640,210,280,90,True
763305,710,580,4650,280,210,80,False

Execution,0.003s
Fill,32.10%
