PalletId,120
Address,C
ExecutionTime,4.432 seconds

SKU,X,Y,Z,Length,Width,Height,Rotated
750108,0,0,0,550,350,300,False
750108,550,0,0,550,350,300,False
750108,550,350,0,550,350,300,False
750108,0,350,0,550,350,300,False
769429,550,700,0,550,300,300,False
769429,0,700,0,550,300,300,False
764501,0,0,300,450,300,250,False
764501,450,0,300,450,300,250,False
764501,450,300,300,450,300,250,False
764501,450,600,300,450,300,250,False
764501,0,300,300,450,300,250,False
764501,0,600,300,450,300,250,False
764501,900,0,300,300,450,250,True
764501,900,450,300,300,450,250,True
701728,0,0,550,550,250,200,False
701728,550,0,550,550,250,200,False
747085,550,250,550,550,250,200,False
747086,550,500,550,550,250,200,False
747095,550,750,550,550,250,200,False
701728,0,250,550,550,250,200,False
747085,0,500,550,550,250,200,False
705889,0,750,550,550,250,200,False
600595,0,0,750,500,350,150,False
600598,500,0,750,500,350,150,False
601571,500,350,750,500,350,150,False
704078,0,350,750,500,350,150,False
757265,500,700,750,450,300,150,False
774714,0,700,750,450,300,150,False
784239,1000,0,750,200,400,150,True
746155,1000,400,750,200,400,150,True
761067,0,0,900,450,350,150,False
761067,450,0,900,450,350,150,False
761067,450,350,900,450,350,150,False
701082,0,350,900,450,350,150,False
799564,450,700,900,450,300,150,False
739145,0,700,900,450,300,150,False
799564,900,0,900,300,450,150,True
772044,900,450,900,300,450,150,True
762546,0,0,1050,450,350,150,False
770564,450,0,1050,450,350,150,False
661298,450,350,1050,450,350,150,False
740973,0,350,1050,450,350,150,False
768132,450,700,1050,400,300,150,False
781289,0,700,1050,400,300,150,False
781909,900,0,1050,300,400,150,True
702589,900,400,1050,300,400,150,True
775838,900,800,1050,300,200,150,False
765043,0,0,1200,400,250,200,False
765044,400,0,1200,400,250,200,False
765044,800,0,1200,400,250,200,False
704945,800,250,1200,400,250,200,False
707565,800,500,1200,400,250,200,False
765043,800,750,1200,400,250,200,False
765044,400,250,1200,400,250,200,False
722260,400,500,1200,400,250,200,False
723510,400,750,1200,400,250,200,False
733842,0,250,1200,400,250,200,False
758729,0,500,1200,400,250,200,False
765044,0,750,1200,400,250,200,False
754595,0,0,1400,350,250,200,False
754596,350,0,1400,350,250,200,False
771039,700,0,1400,350,250,200,False
748201,700,250,1400,350,250,200,False
748207,700,500,1400,350,250,200,False
764568,700,750,1400,350,250,200,False
768175,350,250,1400,350,250,200,False
778781,350,500,1400,350,250,200,False
704584,350,750,1400,350,250,200,False
704586,0,250,1400,350,250,200,False
704587,0,500,1400,350,250,200,False
714779,0,750,1400,350,250,200,False
708176,1050,0,1400,150,350,200,True
708183,1050,350,1400,150,350,200,True
746559,1050,700,1400,150,300,200,True
728720,0,0,1600,450,350,100,False
778725,450,0,1600,450,350,100,False
708994,450,350,1600,450,350,100,False
708994,0,350,1600,450,350,100,False
762575,900,0,1600,250,550,100,True
762765,450,700,1600,450,300,100,False
769412,0,700,1600,450,300,100,False
763443,900,550,1600,250,450,100,True
777407,0,0,1700,350,250,150,False
777731,350,0,1700,350,250,150,False
777733,700,0,1700,350,250,150,False
785166,700,250,1700,350,250,150,False
720600,700,500,1700,350,250,150,False
733147,700,750,1700,350,250,150,False
733149,350,250,1700,350,250,150,False
755724,350,500,1700,350,250,150,False
760674,350,750,1700,350,250,150,False
761191,0,250,1700,350,250,150,False
762924,0,500,1700,350,250,150,False
774963,0,750,1700,350,250,150,False
701080,0,0,1850,350,250,150,False
702261,350,0,1850,350,250,150,False
703334,700,0,1850,350,250,150,False
720600,700,250,1850,350,250,150,False
724280,700,500,1850,350,250,150,False
737147,700,750,1850,350,250,150,False
737218,350,250,1850,350,250,150,False
740714,350,500,1850,350,250,150,False
750676,350,750,1850,350,250,150,False
755724,0,250,1850,350,250,150,False
767590,0,500,1850,350,250,150,False
767727,0,750,1850,350,250,150,False
758553,0,0,2000,450,250,100,False
712016,450,0,2000,450,250,100,False
746461,450,250,2000,450,250,100,False
752587,450,500,2000,450,250,100,False
719078,450,750,2000,450,250,100,False
719078,0,250,2000,450,250,100,False
721279,0,500,2000,450,250,100,False
721279,0,750,2000,450,250,100,False
726254,900,0,2000,250,450,100,True
734980,900,450,2000,250,450,100,True

FillRate,93.77%
