PalletId,429
Address,A
ExecutionTime,0.553 seconds

SKU,X,Y,Z,Length,Width,Height,Rotated
761702,0,0,0,450,350,250,False
761702,450,0,0,450,350,250,False
752322,450,350,0,450,350,250,False
704965,0,350,0,450,350,250,False
699960,900,0,0,300,500,250,True
706621,900,500,0,300,500,250,True
700648,450,700,0,450,300,250,False
739022,0,700,0,450,300,250,False
704768,0,0,250,450,300,250,False
704768,450,0,250,450,300,250,False
704768,450,300,250,450,300,250,False
704768,450,600,250,450,300,250,False
704768,0,300,250,450,300,250,False
704768,0,600,250,450,300,250,False
704768,900,0,250,300,450,250,True
704768,900,450,250,300,450,250,True
747095,0,0,500,550,250,200,False
747085,550,0,500,550,250,200,False
747086,550,250,500,550,250,200,False
701728,550,500,500,550,250,200,False
705889,550,750,500,550,250,200,False
747086,0,250,500,550,250,200,False
747095,0,500,500,550,250,200,False
747095,0,750,500,550,250,200,False
705474,0,0,700,350,300,250,False
753571,350,0,700,350,300,250,False
764806,700,0,700,500,350,150,False
769014,700,350,700,350,300,250,False
798375,350,300,700,350,500,150,True
600594,0,300,700,350,500,150,True
715487,700,650,700,350,300,250,False
723266,350,800,700,350,200,200,False
780145,0,800,700,350,200,200,False
755961,1050,350,700,150,450,200,True
762673,0,0,950,450,350,150,False
762679,450,0,950,450,350,150,False
783589,450,350,950,450,350,150,False
732529,0,350,950,450,350,150,False
737729,450,700,950,400,300,150,False
756382,0,700,950,400,300,150,False
766262,900,0,950,300,400,150,True
771903,900,400,950,300,400,150,True
742060,900,800,950,300,200,150,False
704602,0,0,1100,400,200,250,False
700309,400,0,1100,400,200,250,False
704602,800,0,1100,400,200,250,False
704603,800,200,1100,400,200,250,False
704798,800,400,1100,400,200,250,False
704801,800,600,1100,400,200,250,False
700309,800,800,1100,400,200,250,False
704603,400,200,1100,400,200,250,False
704603,400,400,1100,400,200,250,False
704603,400,600,1100,400,200,250,False
704603,400,800,1100,400,200,250,False
704801,0,200,1100,400,200,250,False
704801,0,400,1100,400,200,250,False
704801,0,600,1100,400,200,250,False
704801,0,800,1100,400,200,250,False
759845,0,0,1350,350,250,200,False
768175,350,0,1350,350,250,200,False
771039,700,0,1350,350,250,200,False
718199,700,250,1350,350,250,200,False
738197,700,500,1350,350,250,200,False
740754,700,750,1350,350,250,200,False
754595,350,250,1350,350,250,200,False
768175,350,500,1350,350,250,200,False
778781,350,750,1350,350,250,200,False
704589,0,250,1350,350,250,200,False
718208,0,500,1350,350,250,200,False
724690,0,750,1350,350,250,200,False
708183,1050,0,1350,150,350,200,True
708192,1050,350,1350,150,350,200,True
703677,1050,700,1350,150,300,200,True
765844,0,0,1550,350,300,150,False
765944,350,0,1550,350,300,150,False
766175,700,0,1550,350,300,150,False
783535,700,300,1550,350,300,150,False
791935,700,600,1550,350,300,150,False
705423,350,300,1550,350,300,150,False
705450,350,600,1550,350,300,150,False
705451,0,300,1550,350,300,150,False
737989,0,600,1550,350,300,150,False
717942,0,0,1700,350,250,150,False
718855,350,0,1700,350,250,150,False
723554,700,0,1700,350,250,150,False
731432,700,250,1700,350,250,150,False
733148,700,500,1700,350,250,150,False
733153,700,750,1700,350,250,150,False
734588,350,250,1700,350,250,150,False
737218,350,500,1700,350,250,150,False
740757,350,750,1700,350,250,150,False
765941,0,250,1700,350,250,150,False
765942,0,500,1700,350,250,150,False
765975,0,750,1700,350,250,150,False
717852,0,0,1850,400,300,100,False
792385,400,0,1850,400,300,100,False
703951,800,0,1850,400,300,100,False
704052,800,300,1850,400,300,100,False
704052,800,600,1850,400,300,100,False
779160,400,300,1850,400,300,100,False
787557,400,600,1850,400,300,100,False
703951,0,300,1850,400,300,100,False
704051,0,600,1850,400,300,100,False
734965,0,0,1950,350,250,100,False
761650,350,0,1950,350,250,100,False
795875,700,0,1950,350,250,100,False
712748,700,250,1950,350,250,100,False
712748,700,500,1950,350,250,100,False
759915,700,750,1950,350,250,100,False
761651,350,250,1950,350,250,100,False
712748,350,500,1950,350,250,100,False
761650,350,750,1950,350,250,100,False
734965,0,250,1950,350,250,100,False
712748,0,500,1950,350,250,100,False
733318,0,750,1950,350,250,100,False

FillRate,91.18%
