SKU,X,Y,Z,Len,Wid,Hgt,Rot
723017,0,0,0,260,580,190,True
788710,260,0,0,340,490,170,True
704076,600,0,0,310,470,120,True
784268,910,0,0,290,400,90,True
739240,0,580,0,260,410,150,True
742004,260,580,0,310,420,190,True
762368,570,580,0,310,420,160,True
762747,880,580,0,280,420,160,True
789812,0,0,190,260,410,300,True
704478,260,0,190,250,570,300,True
747093,510,0,190,310,510,210,True
747092,820,0,190,310,510,200,True
723018,0,410,190,250,140,150,False
703207,0,580,190,260,390,230,True
739130,260,580,190,280,420,210,True
710693,540,580,190,310,420,130,True
608864,850,580,190,310,420,120,True
769412,540,580,320,280,420,80,True
704052,850,580,320,280,370,80,True
767207,0,410,340,240,130,90,False
704053,510,0,400,280,370,80,True
704053,820,0,400,370,280,80,False
756636,820,280,400,290,220,80,False
780770,260,580,400,280,370,170,True
764815,540,580,400,310,420,120,True
735873,850,580,400,350,270,120,False
769792,0,580,420,260,320,220,True
789443,0,0,490,260,310,220,True
785841,260,0,490,250,500,210,True
747951,510,0,490,310,510,200,True
704757,820,0,490,270,510,200,True
758869,0,410,490,250,130,160,False
743369,540,580,520,310,180,380,False
704760,850,580,520,350,270,290,False
761271,540,760,520,310,240,230,False
703671,850,850,520,310,140,180,False
705024,260,580,570,270,370,170,True
756966,0,580,640,240,320,230,True
747084,510,0,690,310,500,200,True
704757,820,0,690,270,510,200,True
754230,260,0,700,240,500,270,True
789777,0,0,710,250,310,240,True
769015,260,580,740,270,350,250,True
723041,540,760,750,310,240,120,False
705470,850,580,810,350,270,230,False
708198,850,850,810,310,140,180,False
761269,0,580,870,240,320,230,True
747688,510,0,890,260,500,210,True
747854,820,0,890,270,460,230,True
705911,540,580,900,300,180,290,False
761271,540,760,900,310,240,230,False
761271,0,0,950,240,310,230,True
761269,260,0,970,240,320,230,True
777058,260,580,990,260,350,170,True
708198,850,850,990,310,140,180,False
710584,850,580,1040,350,270,160,False
786662,510,0,1100,260,450,230,True
761269,0,580,1100,240,320,230,True
700599,820,0,1120,270,450,230,True
761271,540,760,1130,310,240,230,False
701857,260,580,1160,260,320,210,True
708198,850,850,1170,310,140,180,False
761271,0,0,1180,240,310,230,True
765802,540,580,1190,300,180,290,False
761269,260,0,1200,240,320,230,True
756477,850,580,1200,350,270,140,False
783060,510,0,1330,260,310,210,True
761269,0,580,1330,240,320,230,True
738985,850,580,1340,350,270,120,False
700675,820,0,1350,270,450,220,True
