SKU,X,Y,Z,Len,Wid,Hgt,Rot
725278,0,0,0,490,500,200,True
747084,490,0,0,310,500,200,True
793592,800,0,0,400,460,170,True
747090,0,500,0,310,500,200,True
783798,310,500,0,180,340,170,True
731574,490,500,0,250,500,200,True
737881,740,500,0,460,270,200,False
733842,740,770,0,380,230,190,False
747081,0,0,200,310,500,210,True
746265,310,0,200,160,210,190,True
747688,490,0,200,260,500,210,True
785841,750,0,200,250,500,210,True
747075,1000,0,200,200,500,210,True
709555,310,210,200,140,290,120,True
760193,0,500,200,240,500,200,True
720050,240,500,200,250,330,190,True
763599,490,500,200,270,500,150,True
701082,760,500,200,420,310,130,False
704760,490,500,350,270,350,290,True
704965,760,500,350,440,340,230,False
746559,760,840,350,260,150,180,False
753048,490,850,350,210,150,220,False
760995,0,500,400,240,310,240,True
704948,240,500,400,250,310,340,True
741173,240,810,400,250,180,220,False
600595,0,0,410,310,460,120,True
705900,310,0,410,180,300,290,True
737239,490,0,410,260,360,160,True
739512,750,0,410,310,460,120,True
776661,0,0,530,270,460,220,True
704014,750,0,530,310,230,240,False
703677,1060,0,530,140,300,180,True
704016,750,230,530,310,230,240,False
765043,490,0,570,240,360,190,True
700746,760,500,580,230,340,300,True
704587,990,500,580,210,310,200,True
712817,0,500,640,230,310,240,True
700391,490,500,640,270,350,160,True
708680,310,0,700,180,300,290,True
761211,240,500,740,240,310,230,True
737255,0,0,750,270,360,150,True
749041,490,0,760,240,330,130,True
712818,750,0,770,310,230,230,False
761671,750,230,770,310,230,230,False
765567,990,500,780,210,280,100,True
707785,490,500,800,200,350,200,True
700352,0,500,880,230,310,120,True
700401,760,500,880,230,320,230,True
761071,990,500,880,210,290,160,True
724280,490,0,890,240,320,120,True
737725,0,0,900,260,360,160,True
720063,240,500,970,240,310,120,True
704027,310,0,990,180,290,290,True
701080,750,0,1000,310,230,120,False
710301,750,230,1000,310,230,120,False
713749,0,500,1000,230,310,120,True
769853,490,500,1000,180,300,280,True
700404,490,0,1010,230,320,230,True
704044,990,500,1040,180,290,290,True
766262,0,0,1060,260,360,140,True
736854,240,500,1090,240,310,120,True
799529,760,500,1110,230,320,230,True
718855,750,0,1120,310,230,120,False
722878,750,230,1120,310,230,120,False
724174,0,500,1120,230,310,120,True
790275,0,0,1200,260,360,120,True
767590,240,500,1210,240,310,120,True
770971,490,0,1240,230,320,120,True
724311,750,0,1240,310,230,120,False
726941,750,230,1240,310,230,120,False
761191,0,500,1240,230,310,120,True
704049,310,0,1280,180,290,290,True
760191,490,500,1280,170,300,290,True
761450,0,0,1320,260,340,110,True
774635,240,500,1330,240,310,120,True
704025,990,500,1330,170,290,290,True
767670,760,500,1340,230,310,120,True
767728,490,0,1360,230,310,120,True
767732,750,0,1360,310,230,120,False
767734,750,230,1360,310,230,120,False
767737,0,500,1360,230,310,120,True
765943,0,0,1430,260,340,110,True
767741,240,500,1450,230,310,120,True
767746,760,500,1460,230,310,120,True
774645,490,0,1480,230,310,120,True
783070,750,0,1480,310,230,120,False
791324,750,230,1480,310,230,120,False
719522,0,500,1480,220,290,210,True
765944,0,0,1540,260,340,110,True
727488,240,500,1570,210,290,90,True
760192,490,500,1570,170,300,290,True
716169,760,500,1580,210,280,90,True
739214,490,0,1600,210,260,140,True
739294,750,0,1600,260,210,140,False
783535,0,0,1650,260,330,110,True
739428,0,0,1760,250,330,130,True
758123,0,0,1890,250,310,190,True
752579,0,0,2080,250,310,180,True

Execution,0.003s
Fill,52.37%
