SKU,X,Y,Z,Len,Wid,Hgt,Rot
750111,0,0,0,290,610,210,True
759572,290,0,0,270,520,120,True
704076,560,0,0,310,470,120,True
765942,870,0,0,330,250,110,False
713413,870,250,0,290,220,80,False
733660,0,610,0,290,370,180,True
703896,290,610,0,250,390,150,True
709172,540,610,0,310,380,110,True
700986,850,610,0,350,260,110,False
772295,290,0,120,270,350,80,True
761788,560,0,120,280,430,70,True
766161,840,0,120,360,270,70,False
718813,0,0,210,290,210,90,False
747084,290,0,210,310,500,200,True
708120,600,0,210,410,450,160,True
763559,1010,0,210,180,300,150,True
787240,0,210,210,290,210,80,False
746264,0,420,210,270,180,70,False
758525,0,610,210,290,140,130,False
769600,290,610,210,280,380,150,True
704097,570,610,210,280,370,80,True
766168,850,610,210,270,360,70,True
737251,0,750,210,280,210,110,False
789452,0,0,300,280,210,280,False
708186,0,210,300,190,400,180,True
772297,0,610,340,210,140,200,False
741171,0,750,340,180,250,210,True
762671,290,610,360,280,190,380,False
733842,570,610,360,230,380,190,True
774324,800,610,360,400,200,140,False
714798,290,800,360,280,150,200,False
768932,290,0,410,310,260,230,False
722021,600,0,410,260,450,220,True
752303,860,0,410,330,430,210,True
761235,290,260,410,310,230,230,False
780145,0,210,480,170,310,170,True
761234,570,610,550,230,320,240,True
704945,800,610,550,230,370,190,True
746265,1030,610,550,160,210,190,True
748873,290,800,560,260,120,150,False
742092,0,0,580,270,210,150,False
765841,600,0,630,260,350,240,True
603588,860,0,630,330,250,130,False
706861,290,0,640,310,230,240,False
765711,290,260,640,310,230,230,False
708183,0,210,650,140,310,180,True
701080,800,610,740,230,310,120,True
708196,1030,610,740,130,310,180,True
718199,860,0,760,320,210,200,False
708262,860,250,760,310,130,180,False
710301,570,610,790,230,310,120,True
704589,800,610,860,210,310,200,True
705448,600,0,870,260,350,120,True
704590,290,260,870,310,210,200,False
708212,290,0,880,310,210,200,False
748207,570,610,910,210,310,200,True
718208,860,0,960,310,210,190,False
740589,600,0,990,260,350,120,True
710303,600,0,1110,230,310,120,True
711079,600,0,1230,230,310,120,True
733148,600,0,1350,230,310,120,True
740714,600,0,1470,230,310,120,True

Execution,0.003s
Fill,41.13%
