SKU,X,Y,Z,Len,Wid,Hgt,Rot
704305,0,0,0,410,550,220,True
710713,410,0,0,390,510,200,True
747080,800,0,0,310,510,200,True
722105,0,550,0,270,450,220,True
743808,270,550,0,140,410,200,True
767135,410,550,0,270,450,220,True
762750,680,550,0,350,450,130,True
735620,1030,550,0,120,450,100,True
746241,680,550,130,350,260,70,False
789812,0,0,220,410,260,300,False
750103,410,0,220,310,510,260,True
747093,720,0,220,310,510,210,True
723266,1030,0,220,170,310,170,True
721355,0,260,220,400,290,230,False
700599,0,550,220,270,450,230,True
755958,270,550,220,140,410,200,True
780922,410,550,220,240,450,170,True
770750,650,550,220,250,450,160,True
780785,900,550,220,300,320,110,True
708130,410,550,390,240,400,220,True
707290,650,550,390,330,440,140,True
758553,980,550,390,220,440,90,True
703269,0,260,450,390,260,70,False
705474,0,550,450,270,350,230,True
708198,270,550,450,140,310,180,True
747081,410,0,480,310,500,210,True
747080,720,0,480,310,510,200,True
769982,1030,0,480,160,330,190,True
703207,0,0,520,390,260,230,False
704969,0,260,520,270,290,200,True
724016,270,260,520,140,210,200,True
708124,650,550,530,330,390,260,True
741170,980,550,530,220,290,230,True
727593,410,550,610,240,400,220,True
708263,270,550,630,140,310,180,True
747080,720,0,680,310,510,200,True
704028,1030,0,680,170,300,290,True
746265,1030,300,680,160,210,190,True
707681,0,550,680,260,350,180,True
747090,410,0,690,310,500,200,True
704027,0,260,720,180,290,290,True
748877,270,260,720,130,250,160,True
703205,0,0,750,390,260,220,False
739197,980,550,760,220,260,140,True
775646,650,550,790,330,280,300,False
737449,270,550,810,140,310,180,True
762970,410,550,830,240,310,230,True
769792,0,550,860,260,320,220,True
747083,720,0,880,310,510,200,True
748877,270,260,880,130,250,160,True
743369,410,0,890,310,180,380,False
767962,410,180,890,280,320,300,True
739254,980,550,900,210,260,140,True
789285,0,0,970,370,260,210,False
754462,1030,0,970,150,280,200,True
705966,270,550,990,130,310,180,True
735619,0,260,1010,180,260,100,True
758869,270,260,1040,130,250,160,True
707700,980,550,1040,210,190,120,False
743369,410,550,1060,180,310,380,True
705889,720,0,1080,240,510,200,True
724472,0,550,1080,260,310,210,True
762671,650,550,1090,190,280,380,True
748873,840,550,1090,120,260,150,True
706623,270,550,1170,130,310,180,True
704945,0,0,1180,370,230,190,False
787240,410,180,1190,210,290,80,True
743369,410,0,1270,310,180,380,False
743369,410,180,1270,310,180,380,False
706623,410,360,1270,310,130,180,False
705889,720,0,1280,240,510,200,True
743369,0,550,1290,180,310,380,True
708262,270,550,1350,130,310,180,True
705002,0,0,1370,300,230,140,False
705900,410,550,1440,180,300,290,True
741175,650,550,1470,190,250,220,True
705889,720,0,1480,240,510,200,True
705911,0,0,1510,300,180,290,False
769853,410,0,1650,300,180,280,False
784015,720,0,1680,240,510,200,True
701728,720,0,1880,210,510,200,True
747085,720,0,2080,210,510,200,True
747095,720,0,2280,210,510,200,True
754595,720,0,2480,210,320,200,True
700734,720,0,2680,170,320,250,True

Execution,0.003s
Fill,43.22%
