SKU,X,Y,Z,Len,Wid,Hgt,Rot
710713,0,0,0,390,510,200,True
747085,390,0,0,210,510,200,True
747084,600,0,0,310,500,200,True
705053,910,0,0,220,500,190,True
761301,0,510,0,390,290,160,False
765577,390,510,0,240,490,90,True
708781,630,510,0,220,440,90,True
782723,850,510,0,350,260,90,False
746264,850,770,0,270,180,70,False
766640,0,800,0,260,180,120,False
759026,390,510,90,220,280,100,True
720883,630,510,90,310,420,70,True
756584,0,0,200,300,510,310,True
747688,390,0,200,260,500,210,True
747075,650,0,200,200,500,210,True
710584,850,0,200,350,270,160,False
744106,850,270,200,310,230,160,False
704603,0,510,200,390,200,210,False
600594,390,510,200,310,470,120,True
739510,700,510,200,310,470,120,True
718245,0,710,200,290,290,200,False
704948,390,510,320,310,250,340,False
751518,700,510,320,310,470,120,True
764568,390,760,320,310,210,200,False
789443,390,0,410,260,310,220,True
704962,650,0,410,520,340,210,False
727952,390,310,410,250,140,210,False
708198,650,340,410,310,140,180,False
705913,0,510,410,310,190,200,False
704956,0,710,410,270,290,210,True
769670,700,510,440,310,240,240,False
753689,1010,510,440,190,470,190,True
704002,700,750,440,310,230,230,False
760191,0,0,510,300,170,290,False
770103,0,170,510,300,170,290,False
704025,0,340,510,290,170,290,False
739254,390,760,520,260,210,140,False
737449,0,510,610,310,140,180,False
765943,650,0,620,260,340,110,True
772900,910,0,620,260,340,110,True
767651,650,340,620,250,140,210,False
704957,0,710,620,270,290,210,True
761661,390,0,630,240,310,230,True
764075,390,310,630,240,140,220,False
783128,1010,510,630,190,450,170,True
790926,390,510,660,310,240,230,False
742078,390,760,660,290,220,200,False
704002,700,510,680,310,230,230,False
712818,700,750,680,310,230,230,False
700859,650,0,730,250,340,110,True
749043,910,0,730,250,330,140,True
708262,0,510,790,310,130,180,False
733716,0,170,800,300,230,140,False
704027,1010,510,800,180,290,290,True
738766,0,710,830,210,290,110,True
749046,650,0,840,250,330,130,True
761674,390,0,860,230,310,230,True
716078,390,760,860,290,210,90,False
765131,910,0,870,250,330,130,True
768175,390,510,890,310,230,160,False
710301,700,510,910,310,230,120,False
733145,700,750,910,310,230,120,False
703340,0,170,940,300,220,140,False
783772,0,710,940,210,280,110,True
791931,390,760,950,280,210,110,False
749041,650,0,970,240,330,130,True
749047,910,0,1000,240,330,130,True
733153,700,510,1030,310,230,120,False
733302,700,750,1030,310,230,120,False
739364,390,510,1050,310,230,120,False
718910,0,710,1050,210,280,90,True
722830,390,760,1060,280,210,90,False
720489,0,170,1080,290,210,90,False
755724,390,0,1090,230,310,120,True
772275,650,0,1100,240,330,130,True
734588,910,0,1130,240,320,120,True
761237,0,710,1140,210,280,90,True
756512,700,510,1150,310,230,120,False
760786,700,750,1150,310,230,120,False
761233,390,510,1170,310,230,120,False
762127,390,0,1210,230,310,120,True
710582,650,0,1230,240,310,120,True
799529,910,0,1250,230,320,230,True
767727,700,510,1270,310,230,120,False
767735,700,750,1270,310,230,120,False
769344,390,510,1290,310,230,120,False
770673,390,0,1330,230,310,120,True
770673,650,0,1350,230,310,120,True
785085,700,510,1390,310,230,120,False
792125,700,750,1390,310,230,120,False
700734,910,0,1480,170,320,250,True

Execution,0.003s
Fill,56.21%
