PalletId,245
Address,C
ExecutionTime,4.483 seconds

SKU,X,Y,Z,Length,Width,Height,Rotated
795190,0,0,0,450,300,350,False
704415,450,0,0,450,300,350,False
795190,450,300,0,450,300,350,False
704415,450,600,0,450,300,350,False
704763,0,300,0,450,300,350,False
795190,0,600,0,450,300,350,False
704415,900,0,0,300,450,350,True
704763,900,450,0,300,450,350,True
700648,0,0,350,450,300,250,False
752324,450,0,350,450,300,250,False
782770,450,300,350,450,300,250,False
739002,450,600,350,450,300,250,False
739090,0,300,350,450,300,250,False
764541,0,600,350,450,300,250,False
708116,900,0,350,300,450,250,True
739002,900,450,350,300,450,250,True
762753,0,0,600,500,350,150,False
764806,500,0,600,500,350,150,False
798375,500,350,600,500,350,150,False
600591,0,350,600,500,350,150,False
712600,500,700,600,450,300,150,False
712897,0,700,600,450,300,150,False
716817,1000,0,600,200,400,150,True
784239,1000,400,600,200,400,150,True
739511,0,0,750,500,350,150,False
739512,500,0,750,500,350,150,False
764806,500,350,750,500,350,150,False
600595,0,350,750,500,350,150,False
739139,500,700,750,450,300,150,False
774720,0,700,750,450,300,150,False
746286,1000,0,750,200,400,150,True
774324,1000,400,750,200,400,150,True
715303,0,0,900,450,350,150,False
715845,450,0,900,450,350,150,False
725337,450,350,900,450,350,150,False
761073,0,350,900,450,350,150,False
759568,900,0,900,250,500,150,True
778790,900,500,900,250,500,150,True
783268,450,700,900,400,300,150,False
790275,0,700,900,400,300,150,False
704016,0,0,1050,350,250,250,False
704024,350,0,1050,350,250,250,False
704024,700,0,1050,350,250,250,False
704024,700,250,1050,350,250,250,False
704024,700,500,1050,350,250,250,False
761269,700,750,1050,350,250,250,False
761269,350,250,1050,350,250,250,False
761269,350,500,1050,350,250,250,False
761269,350,750,1050,350,250,250,False
761269,0,250,1050,350,250,250,False
761269,0,500,1050,350,250,250,False
761269,0,750,1050,350,250,250,False
755958,1050,0,1050,150,450,200,True
755956,1050,450,1050,150,450,200,True
770103,0,0,1300,300,200,300,False
704044,300,0,1300,300,200,300,False
704969,600,0,1300,300,300,200,False
706031,900,0,1300,300,200,300,False
704739,900,200,1300,300,200,300,False
704740,900,400,1300,300,200,300,False
741799,900,600,1300,300,200,300,False
747690,900,800,1300,300,200,300,False
768617,600,300,1300,300,200,300,False
769853,600,500,1300,300,200,300,False
704044,600,700,1300,300,200,300,False
708680,300,200,1300,300,200,300,False
759180,300,400,1300,300,200,300,False
704027,300,600,1300,300,200,300,False
704044,300,800,1300,300,200,300,False
704739,0,200,1300,300,200,300,False
705900,0,400,1300,300,200,300,False
760192,0,600,1300,300,200,300,False
769853,0,800,1300,300,200,300,False
746430,0,0,1600,350,300,150,False
761450,350,0,1600,350,300,150,False
765943,700,0,1600,350,300,150,False
765976,700,300,1600,350,300,150,False
772900,700,600,1600,350,300,150,False
783535,350,300,1600,350,300,150,False
791935,350,600,1600,350,300,150,False
799644,0,300,1600,350,300,150,False
705423,0,600,1600,350,300,150,False
703336,0,0,1750,350,250,150,False
724280,350,0,1750,350,250,150,False
724311,700,0,1750,350,250,150,False
733148,700,250,1750,350,250,150,False
736854,700,500,1750,350,250,150,False
737112,700,750,1750,350,250,150,False
739364,350,250,1750,350,250,150,False
739366,350,500,1750,350,250,150,False
740713,350,750,1750,350,250,150,False
749043,0,250,1750,350,250,150,False
755085,0,500,1750,350,250,150,False
761126,0,750,1750,350,250,150,False
756481,0,0,1900,400,300,100,False
768879,400,0,1900,400,300,100,False
786730,800,0,1900,400,300,100,False
787732,800,300,1900,400,300,100,False
704051,800,600,1900,400,300,100,False
704054,400,300,1900,400,300,100,False
715687,400,600,1900,400,300,100,False
787729,0,300,1900,400,300,100,False
788720,0,600,1900,400,300,100,False
707904,0,0,2000,350,200,150,False
714512,350,0,2000,350,300,100,False
763558,700,0,2000,350,200,150,False
766171,700,200,2000,350,300,100,False
772295,700,500,2000,350,300,100,False
706364,350,300,2000,350,300,100,False
746241,350,600,2000,350,300,100,False
746241,0,200,2000,350,300,100,False
746241,0,500,2000,350,300,100,False
763552,700,800,2000,350,200,150,False
763560,0,800,2000,350,200,150,False

FillRate,89.51%
