SKU,X,Y,Z,Len,Wid,Hgt,Rot
780134,0,0,0,350,600,210,True
790142,350,0,0,280,600,210,True
723017,630,0,0,260,580,190,True
740702,890,0,0,310,390,160,True
775838,890,390,0,260,190,130,False
704898,0,600,0,330,400,210,True
793592,350,600,0,460,400,170,False
761301,810,600,0,390,290,160,False
765860,0,0,210,350,270,240,False
750103,350,0,210,310,510,260,True
747093,660,0,210,310,510,210,True
701728,970,0,210,210,510,200,True
740752,0,270,210,350,260,190,False
727593,0,600,210,240,400,220,True
789416,350,600,210,300,400,120,True
779160,650,600,210,290,400,90,True
787729,940,600,210,260,360,90,True
704028,350,600,330,300,170,290,False
708186,650,600,330,190,400,180,True
722549,840,600,330,360,270,170,False
760192,350,770,330,300,170,290,False
741176,0,600,430,240,320,250,True
740752,0,0,450,350,260,190,False
775646,0,270,450,280,330,300,True
756584,350,0,470,300,510,310,True
747093,660,0,470,310,510,210,True
701728,970,0,470,210,510,200,True
708186,650,600,510,190,400,180,True
765858,840,600,510,360,270,250,False
705966,840,870,510,310,130,180,False
703677,350,600,620,300,140,180,False
705106,350,770,620,300,230,140,False
768932,0,0,640,310,260,230,False
766485,660,0,680,310,510,210,True
747085,970,0,680,210,510,200,True
761269,0,600,680,240,320,230,True
723035,650,600,690,190,250,170,True
775646,0,270,750,280,330,300,True
765862,840,600,760,360,270,240,False
733718,350,770,760,290,230,140,False
708196,840,870,760,310,130,180,False
704510,350,0,780,300,490,270,True
714006,350,600,800,210,140,200,False
743387,650,600,860,180,250,130,True
704948,0,0,870,310,250,340,False
747086,970,0,880,210,510,200,True
747081,660,0,890,310,500,210,True
741180,350,770,900,290,220,240,False
761271,0,600,910,240,310,230,True
708196,840,870,940,310,130,180,False
731307,650,600,990,150,250,150,True
708567,840,600,1000,360,260,170,False
705199,350,0,1050,300,240,160,False
797724,350,240,1050,140,250,150,True
723554,0,270,1050,250,330,130,True
747095,970,0,1080,210,510,200,True
785841,660,0,1100,250,500,210,True
708196,840,870,1120,310,130,180,False
743369,0,600,1140,180,310,380,True
704044,350,770,1140,290,180,290,False
769803,840,600,1170,320,260,210,False
799888,0,270,1180,250,260,210,True
743369,0,0,1210,310,180,380,False
710865,350,0,1210,290,220,180,False
799888,350,240,1210,260,250,210,False
704597,970,0,1280,210,310,200,True
708196,840,870,1300,310,130,180,False
785841,660,0,1310,250,500,210,True
759528,840,600,1380,320,230,120,False
740721,350,0,1390,290,210,110,False
775838,0,270,1390,190,260,130,True
725199,350,770,1430,290,140,120,False
743369,970,0,1480,180,310,380,True
708262,840,870,1480,310,130,180,False
731408,350,0,1500,280,210,150,False
795273,840,600,1500,310,230,230,False
731574,660,0,1520,250,500,200,True
743369,0,600,1520,180,310,380,True
743369,0,0,1590,310,180,380,False
715452,350,0,1650,280,210,90,False
760193,660,0,1720,240,500,200,True
743369,840,600,1730,310,180,380,False
722830,350,0,1740,280,210,90,False
765357,350,0,1830,280,210,90,False
775859,970,0,1860,180,310,180,True
747176,0,600,1900,170,310,180,True
787675,350,0,1920,280,210,80,False
705053,660,0,1920,220,500,190,True
780145,0,0,1970,310,170,170,False
759125,350,0,2000,270,200,210,False
780148,970,0,2040,170,310,170,True
703671,0,600,2080,140,310,180,True
748065,660,0,2110,220,440,90,True
708198,840,600,2110,310,140,180,False
708198,0,0,2140,310,140,180,False
728473,660,0,2200,190,440,170,True
756117,660,0,2370,190,440,170,True
756546,660,0,2540,190,440,170,True
722009,660,0,2710,190,440,160,True
722009,660,0,2870,190,440,160,True
722049,660,0,3030,190,440,160,True
722049,660,0,3190,190,440,160,True
783798,660,0,3350,180,340,170,True
769982,660,0,3520,160,330,190,True

Execution,0.004s
Fill,38.72%
