SKU,X,Y,Z,Len,Wid,Hgt,Rot
723017,0,0,0,260,580,190,True
712316,260,0,0,190,550,180,True
793592,450,0,0,400,460,170,True
705218,850,0,0,350,260,150,False
717579,850,260,0,250,200,150,False
708567,0,580,0,260,360,170,True
762157,260,580,0,310,420,130,True
767325,570,580,0,310,420,130,True
731404,880,580,0,310,420,110,True
793270,0,0,190,260,410,290,True
705889,260,0,190,240,510,200,True
705889,500,0,190,240,510,200,True
747085,740,0,190,210,510,200,True
747095,950,0,190,210,510,200,True
714006,0,410,190,210,140,200,False
722224,0,580,190,260,300,210,True
761702,260,580,190,320,420,240,True
761153,580,580,190,310,410,130,True
739136,890,580,190,270,410,110,True
702241,580,580,320,260,390,70,True
703269,890,580,320,260,390,70,True
794870,260,0,390,240,370,200,True
747084,500,0,390,310,500,200,True
747090,810,0,390,310,500,200,True
765790,0,580,400,180,300,290,True
700734,260,580,430,320,170,250,False
755958,580,580,430,140,410,200,True
736672,720,580,430,470,310,120,False
799963,260,750,430,260,250,210,False
762140,0,0,480,260,340,180,True
787557,720,580,550,360,260,70,False
727887,260,0,590,230,370,200,True
752322,500,0,590,310,430,210,True
785841,810,0,590,250,500,210,True
708175,1060,0,590,140,310,180,True
708260,580,580,630,140,310,180,True
750419,720,580,630,200,400,130,True
707917,920,580,630,280,210,110,False
765943,0,0,660,260,340,110,True
760192,260,580,680,300,170,290,False
761027,260,750,680,310,230,240,False
765802,0,580,690,180,300,290,True
739528,720,580,760,200,380,210,True
708186,920,580,760,190,400,180,True
782997,0,0,770,260,180,130,False
727887,260,0,790,230,370,200,True
737714,500,0,800,310,230,230,False
741095,810,0,800,250,330,140,True
706623,1060,0,800,130,310,180,True
795060,500,230,800,310,180,180,False
708192,580,580,810,130,310,180,True
710301,260,750,920,310,230,120,False
740797,810,0,940,240,330,170,True
704027,920,580,940,180,290,290,True
716728,720,580,970,200,210,180,True
704044,0,580,980,180,290,290,True
758729,260,0,990,230,370,190,True
713749,500,0,1030,310,230,120,False
713749,260,750,1040,310,230,120,False
705217,810,0,1110,240,300,160,True
724174,500,0,1150,310,230,120,False
724174,260,750,1160,310,230,120,False
753143,260,0,1180,230,310,120,True
700885,500,0,1270,290,220,230,False
741170,810,0,1270,220,290,230,True
711646,260,750,1280,280,210,90,False
716169,260,0,1300,210,280,90,True
718910,260,750,1370,280,210,90,False

Execution,0.003s
Fill,55.56%
